logY Y P PoverSqrtY A AoverSqrtY
8.95700 7762 96.7395 1.098037 -0.031143 -0.000353
8.95880 7776 97.6088 1.106906 -0.013903 -0.000158
8.96060 7790 97.0600 1.099694 0.020539 0.000233
8.96252 7805 97.5337 1.103998 -0.006618 -0.000075
8.96431 7819 97.4368 1.101914 0.121972 0.001379
8.96623 7834 99.0517 1.119103 0.093172 0.001053
8.96801 7848 99.4490 1.122589 0.083966 0.000948
8.96992 7863 100.4544 1.132856 0.222947 0.002514
8.97183 7878 100.5473 1.132824 0.083174 0.000937
8.97360 7892 101.6616 1.144362 -0.119565 -0.001346
8.97550 7907 100.3316 1.128319 -0.045790 -0.000515
8.97740 7922 100.8946 1.133576 -0.088974 -0.001000
8.97916 7936 101.0547 1.134372 -0.062222 -0.000698
8.98105 7951 102.0135 1.144054 0.064181 0.000720
8.98294 7966 102.1137 1.144100 -0.046708 -0.000523
8.98482 7981 103.1251 1.154345 -0.030312 -0.000339
8.98670 7996 103.1294 1.153310 -0.104832 -0.001172
8.98845 8010 103.8294 1.160123 -0.005853 -0.000065
8.99032 8025 104.8436 1.170360 -0.054920 -0.000613
8.99218 8040 106.1855 1.184233 0.027463 0.000306
8.99405 8055 107.1974 1.194404 -0.021253 -0.000237
8.99591 8070 105.9453 1.179356 0.068332 0.000761
8.99777 8085 107.0649 1.190713 0.027143 0.000302
8.99962 8100 106.7930 1.186589 -0.047793 -0.000531
9.00147 8115 106.3325 1.180380 -0.013626 -0.000151
9.00332 8130 108.8569 1.207287 0.054503 0.000604
9.00516 8145 108.6448 1.203826 -0.075836 -0.000840
9.00700 8160 107.5813 1.190945 0.063483 0.000703
9.00896 8176 107.1957 1.185515 -0.088250 -0.000976
9.01079 8191 107.5721 1.188587 0.044620 0.000493
9.01262 8206 107.5969 1.187774 0.070552 0.000779
9.01445 8221 108.4164 1.195728 -0.075983 -0.000838
9.01639 8237 107.5654 1.185190 -0.007067 -0.000078
9.01821 8252 107.5149 1.183556 -0.088505 -0.000974
9.02003 8267 108.3384 1.191539 -0.134923 -0.001484
9.02196 8283 107.8910 1.185472 0.033582 0.000369
9.02377 8298 108.5054 1.191146 0.146280 0.001606
9.02558 8313 109.3323 1.199139 0.114192 0.001252
9.02750 8329 110.1906 1.207391 0.093116 0.001020
9.02930 8344 110.5465 1.210202 0.082007 0.000898
9.03121 8360 112.5241 1.230672 0.070124 0.000767
9.03301 8375 113.6477 1.241848 -0.026260 -0.000287
9.03491 8391 113.0841 1.234511 0.067095 0.000732
9.03670 8406 113.3883 1.236726 -0.057679 -0.000629
9.03860 8422 113.7942 1.239974 -0.064428 -0.000702
9.04050 8438 113.1022 1.231264 0.094171 0.001025
9.04228 8453 113.1838 1.231059 0.062035 0.000675
9.04417 8469 113.5346 1.233708 0.041195 0.000448
9.04606 8485 113.6559 1.233861 -0.038254 -0.000415
9.04794 8501 112.7695 1.223085 -0.024325 -0.000264
9.04970 8516 113.3026 1.227784 -0.037806 -0.000410
9.05158 8532 113.0214 1.223589 -0.021031 -0.000228
9.05345 8548 113.3069 1.225531 0.076061 0.000823
9.05532 8564 114.2316 1.234377 0.057774 0.000624
9.05719 8580 115.2107 1.243796 0.076538 0.000826
9.05905 8596 115.5543 1.246344 0.005129 0.000055
9.06091 8612 115.2002 1.241370 -0.020561 -0.000222
9.06277 8628 114.2686 1.230190 0.107881 0.001161
9.06462 8644 114.1334 1.227596 0.081317 0.000875
9.06647 8660 113.2616 1.217093 -0.066072 -0.000710
9.06832 8676 112.9275 1.212383 -0.018676 -0.000200
9.07016 8692 113.5068 1.217481 -0.113921 -0.001222
9.07200 8708 113.1749 1.212805 0.060242 0.000646
9.07383 8724 114.3192 1.223944 0.023614 0.000253
9.07578 8741 114.4510 1.224162 -0.026754 -0.000286
9.07761 8757 113.8251 1.216355 -0.105061 -0.001123
9.07943 8773 115.4494 1.232587 0.016662 0.000178
9.08126 8789 116.0799 1.238190 0.078717 0.000840
9.08319 8806 116.2892 1.239225 -0.073535 -0.000784
9.08500 8822 116.3663 1.238922 -0.068052 -0.000725
9.08682 8838 116.3288 1.237400 0.023438 0.000249
9.08874 8855 116.9353 1.242658 0.069708 0.000741
9.09054 8871 118.0540 1.253413 -0.025308 -0.000269
9.09246 8888 118.1966 1.253727 0.127316 0.001350
9.09426 8904 119.1119 1.262300 0.108499 0.001150
9.09616 8921 119.5772 1.266023 -0.033673 -0.000357
9.09796 8937 119.0428 1.259236 -0.031174 -0.000330
9.09986 8954 120.1155 1.269377 0.091266 0.000964
9.10175 8971 120.7198 1.274554 -0.084839 -0.000896
9.10353 8987 121.0157 1.276539 -0.027313 -0.000288
9.10542 9004 120.9145 1.274268 -0.004044 -0.000043
9.10731 9021 120.4297 1.267962 0.014305 0.000151
9.10919 9038 120.6295 1.268870 0.169666 0.001785
9.11096 9054 120.9058 1.270653 0.046446 0.000488
9.11284 9071 120.9647 1.270080 -0.010794 -0.000113
9.11471 9088 120.2714 1.261619 0.052690 0.000553
9.11658 9105 120.2862 1.260595 0.145489 0.001525
9.11844 9122 121.2948 1.269980 -0.077591 -0.000812
9.12031 9139 121.4965 1.270909 0.112973 0.001182
9.12216 9156 123.1529 1.287039 0.023045 0.000241
9.12402 9173 122.5335 1.279379 0.081839 0.000854
9.12587 9190 122.1398 1.274088 0.037760 0.000394
9.12772 9207 122.8044 1.279837 -0.045060 -0.000470
9.12956 9224 122.4451 1.274917 0.032914 0.000343
9.13141 9241 122.8546 1.278003 -0.002995 -0.000031
9.13324 9258 123.8331 1.286999 0.166441 0.001730
9.13508 9275 124.3366 1.291047 -0.009826 -0.000102
9.13702 9293 125.1635 1.298374 0.150445 0.001561
9.13884 9310 124.3480 1.288736 0.036988 0.000383
9.14067 9327 124.8185 1.292433 -0.033529 -0.000347
9.14260 9345 125.5428 1.298680 -0.049441 -0.000511
9.14441 9362 125.9273 1.301474 -0.058155 -0.000601
9.14623 9379 126.4590 1.305784 0.169417 0.001749
9.14815 9397 126.5771 1.305751 -0.091275 -0.000942
9.14995 9414 126.1545 1.300217 0.065032 0.000670
9.15186 9432 125.6027 1.293293 -0.036579 -0.000377
9.15366 9449 126.1982 1.298255 0.048947 0.000504
9.15557 9467 127.0073 1.305336 -0.086946 -0.000894
9.15736 9484 127.0267 1.304365 0.034881 0.000358
9.15926 9502 126.2741 1.295409 -0.102125 -0.001048
9.16115 9520 127.2486 1.304171 -0.059550 -0.000610
9.16293 9537 126.0031 1.290254 -0.067321 -0.000689
9.16482 9555 125.1749 1.280566 0.040864 0.000418
9.16670 9573 125.1963 1.279580 0.068837 0.000704
9.16858 9591 124.6613 1.272916 -0.042476 -0.000434
9.17035 9608 124.1940 1.267022 0.022759 0.000232
9.17222 9626 123.8262 1.262088 -0.069605 -0.000709
9.17409 9644 123.3580 1.256142 0.004039 0.000041
9.17596 9662 123.3014 1.254395 -0.103083 -0.001049
9.17782 9680 124.0173 1.260505 0.025402 0.000258
9.17967 9698 123.1584 1.250613 0.147493 0.001498
9.18153 9716 124.0913 1.258919 0.014985 0.000152
9.18338 9734 125.5643 1.272683 0.064415 0.000653
9.18523 9752 126.2458 1.278409 -0.098885 -0.001001
9.18707 9770 128.0065 1.295044 0.077016 0.000779
9.18891 9788 128.2410 1.296223 0.120885 0.001222
9.19085 9807 129.1460 1.304105 -0.054750 -0.000553
9.19269 9825 129.6414 1.307908 -0.028482 -0.000287
9.19452 9843 130.2081 1.312424 0.089030 0.000897
9.19634 9861 132.5559 1.334869 -0.102672 -0.001034
9.19827 9880 131.8958 1.326943 0.006383 0.000064
9.20009 9898 131.8358 1.325133 0.128551 0.001292
9.20190 9916 131.6144 1.321707 -0.089421 -0.000898
9.20382 9935 132.2097 1.326415 0.014428 0.000145
9.20563 9953 132.2604 1.325723 0.186072 0.001865
9.20754 9972 132.7394 1.329257 -0.121323 -0.001215
9.20934 9990 133.0751 1.331417 0.027585 0.000276
9.21124 10009 133.9019 1.338417 0.101409 0.001014
9.21304 10027 134.5002 1.343190 -0.123754 -0.001236
9.21493 10046 134.1123 1.338049 -0.075121 -0.000749
9.21682 10065 134.1091 1.336753 0.015073 0.000150
9.21861 10083 133.4649 1.329144 0.137579 0.001370
9.22049 10102 134.4586 1.337781 -0.101692 -0.001012
9.22237 10121 134.1448 1.333405 -0.083447 -0.000829
9.22424 10140 134.3623 1.334316 0.116763 0.001160
9.22612 10159 134.5824 1.335251 0.064665 0.000642
9.22789 10177 134.4363 1.332621 -0.051921 -0.000515
9.22975 10196 134.7044 1.334034 0.016251 0.000161
9.23161 10215 135.5921 1.341575 0.077895 0.000771
9.23347 10234 135.9221 1.343592 0.054689 0.000541
9.23533 10253 135.7928 1.341070 0.093973 0.000928
9.23718 10272 135.9182 1.341066 -0.027986 -0.000276
9.23903 10291 135.6036 1.336726 -0.182851 -0.001802
9.24097 10311 136.6988 1.346215 -0.003431 -0.000034
9.24281 10330 138.0085 1.357862 0.047310 0.000465
9.24465 10349 137.7993 1.354559 0.036544 0.000359
9.24648 10368 138.8048 1.363191 0.098669 0.000969
9.24831 10387 138.8151 1.362046 -0.099732 -0.000979
9.25023 10407 138.6425 1.359044 -0.104296 -0.001022
9.25206 10426 139.4273 1.365491 0.011195 0.000110
9.25388 10445 140.9869 1.379509 -0.047528 -0.000465
9.25579 10465 141.4839 1.383049 0.009065 0.000089
9.25761 10484 143.1341 1.397911 0.117911 0.001152
9.25951 10504 143.4118 1.399289 0.114033 0.001113
9.26132 10523 143.5704 1.399572 0.099747 0.000972
9.26322 10543 143.7115 1.399618 0.011180 0.000109
9.26502 10562 143.9053 1.400244 -0.093214 -0.000907
9.26691 10582 144.0481 1.400308 0.010119 0.000098
9.26880 10602 144.7061 1.405377 -0.043373 -0.000421
9.27059 10621 144.6842 1.403907 -0.072793 -0.000706
9.27247 10641 144.8750 1.404437 -0.033930 -0.000329
9.27435 10661 144.6308 1.400753 -0.045761 -0.000443
9.27622 10681 145.9317 1.412029 -0.027111 -0.000262
9.27809 10701 146.6107 1.417273 0.068549 0.000663
9.27987 10720 148.7181 1.436371 -0.002600 -0.000025
9.28173 10740 148.8282 1.436095 0.044036 0.000425
9.28359 10760 149.6930 1.443097 -0.006718 -0.000065
9.28545 10780 149.4707 1.439616 -0.018405 -0.000177
9.28730 10800 148.4778 1.428728 -0.005953 -0.000057
9.28915 10820 148.5357 1.427964 0.023945 0.000230
9.29100 10840 148.2854 1.424242 -0.001218 -0.000012
9.29293 10861 149.3019 1.432618 -0.039093 -0.000375
9.29477 10881 148.5726 1.424309 -0.049633 -0.000476
9.29661 10901 148.8655 1.425808 -0.032179 -0.000308
9.29844 10921 148.1723 1.417868 -0.010255 -0.000098
9.30036 10942 146.8179 1.403559 -0.014112 -0.000135
9.30219 10962 148.2519 1.415974 -0.095143 -0.000909
9.30401 10982 150.0210 1.431566 -0.081314 -0.000776
9.30592 11003 150.1437 1.431369 0.089082 0.000849
9.30774 11023 151.7764 1.445620 0.041736 0.000398
9.30964 11044 150.6270 1.433309 0.131323 0.001250
9.31145 11064 153.0357 1.454911 0.077348 0.000735
9.31335 11085 153.3470 1.456490 0.115180 0.001094
9.31515 11105 154.1320 1.462626 0.008201 0.000078
9.31704 11126 152.8013 1.448630 -0.053418 -0.000506
9.31893 11147 152.8604 1.447825 -0.141569 -0.001341
9.32072 11167 152.5818 1.443891 -0.082764 -0.000783
9.32260 11188 152.5639 1.442366 0.014047 0.000133
9.32447 11209 153.0772 1.445863 0.035326 0.000334
9.32634 11230 153.5880 1.449330 0.059484 0.000561
9.32812 11250 153.8809 1.450803 0.030256 0.000285
9.32999 11271 154.0703 1.451235 -0.025508 -0.000240
9.33185 11292 154.8784 1.457489 -0.139763 -0.001315
9.33371 11313 155.5272 1.462236 0.097260 0.000914
9.33556 11334 154.9420 1.455384 0.009722 0.000091
9.33741 11355 156.2515 1.466326 0.072995 0.000685
9.33926 11376 156.1139 1.463682 -0.109978 -0.001031
9.34119 11398 156.1501 1.462608 0.085300 0.000799
9.34303 11419 156.2634 1.462322 0.042974 0.000402
9.34487 11440 158.0209 1.477411 -0.002590 -0.000024
9.34671 11461 158.3277 1.478924 0.007429 0.000069
9.34862 11483 158.7162 1.481131 0.154754 0.001444
9.35045 11504 158.1147 1.474171 0.074448 0.000694
9.35227 11525 158.5362 1.476753 0.026546 0.000247
9.35418 11547 158.0425 1.470751 -0.078611 -0.000732
9.35600 11568 157.3045 1.462555 0.220881 0.002054
9.35790 11590 158.9686 1.476623 0.095143 0.000884
9.35971 11611 158.1919 1.468079 -0.011969 -0.000111
9.36160 11633 157.3678 1.459049 0.093483 0.000867
9.36340 11654 156.8393 1.452839 0.035693 0.000331
9.36529 11676 157.3940 1.456602 -0.129502 -0.001198
9.36717 11698 158.1296 1.462033 0.045693 0.000422
9.36897 11719 158.1898 1.461280 -0.090262 -0.000834
9.37084 11741 158.2879 1.460815 -0.032414 -0.000299
9.37271 11763 158.9802 1.465832 0.034781 0.000321
9.37458 11785 159.2683 1.467116 0.004110 0.000038
9.37645 11807 158.7653 1.461120 -0.098127 -0.000903
9.37831 11829 157.2509 1.445836 0.013341 0.000123
9.38017 11851 156.8586 1.440890 -0.067560 -0.000621
9.38202 11873 157.4492 1.444975 0.003922 0.000036
9.38387 11895 156.8792 1.438411 -0.011115 -0.000102
9.38572 11917 159.1817 1.458175 -0.083117 -0.000761
9.38757 11939 159.3579 1.458443 -0.038042 -0.000348
9.38941 11961 159.8482 1.461585 -0.010633 -0.000097
9.39124 11983 158.8213 1.450861 0.055364 0.000506
9.39316 12006 157.8430 1.440543 -0.021959 -0.000200
9.39499 12028 157.8241 1.439052 0.056221 0.000513
9.39682 12050 157.5679 1.435404 -0.026484 -0.000241
9.39873 12073 159.2732 1.449557 0.080625 0.000734
9.40055 12095 160.8394 1.462478 -0.002311 -0.000021
9.40245 12118 162.2169 1.473604 0.160458 0.001458
9.40426 12140 163.1793 1.481003 0.004097 0.000037
9.40615 12163 163.4673 1.482213 0.204274 0.001852
9.40796 12185 163.7612 1.483537 0.053982 0.000489
9.40985 12208 164.1770 1.485901 0.202546 0.001833
9.41173 12231 165.2067 1.493814 0.028056 0.000254
9.41353 12253 165.6877 1.496818 0.198155 0.001790
9.41540 12276 166.1094 1.499221 -0.065694 -0.000593
9.41727 12299 166.2102 1.498728 0.105363 0.000950
9.41914 12322 166.6335 1.501142 -0.052091 -0.000469
9.42101 12345 166.8639 1.501816 0.002236 0.000020
9.42287 12368 166.1504 1.494003 0.070166 0.000631
9.42464 12390 166.8789 1.499221 0.042577 0.000383
9.42658 12414 166.1037 1.490814 -0.030832 -0.000277
9.42843 12437 167.5165 1.502103 0.036192 0.000325
9.43028 12460 169.0324 1.514297 0.057326 0.000514
9.43212 12483 168.7329 1.510220 0.155496 0.001392
9.43396 12506 169.5746 1.516358 0.079061 0.000707
9.43580 12529 169.4860 1.514173 0.121142 0.001082
9.43771 12553 169.3459 1.511475 0.099273 0.000886
9.43955 12576 170.0978 1.516797 -0.030216 -0.000269
9.44137 12599 170.4353 1.518419 0.037857 0.000337
9.44328 12623 170.0316 1.513381 0.053684 0.000478
9.44510 12646 170.2096 1.513587 0.020040 0.000178
9.44699 12670 170.4480 1.514271 0.027130 0.000241
9.44881 12693 172.3018 1.529353 0.135860 0.001206
9.45069 12717 171.1864 1.518018 -0.047682 -0.000423
9.45250 12740 170.5369 1.510893 -0.048885 -0.000433
9.45438 12764 171.6350 1.519191 0.138345 0.001225
9.45626 12788 172.2403 1.523118 0.038576 0.000341
9.45806 12811 173.1904 1.530144 0.083800 0.000740
9.45993 12835 172.8677 1.525864 -0.004323 -0.000038
9.46180 12859 173.5842 1.530758 0.108103 0.000953
9.46366 12883 173.8842 1.531975 0.085075 0.000750
9.46553 12907 174.4956 1.535931 -0.053039 -0.000467
9.46738 12931 174.9356 1.538375 -0.016243 -0.000143
9.46924 12955 174.1267 1.529842 0.041657 0.000366
9.47109 12979 175.5076 1.540549 0.153885 0.001351
9.47294 13003 176.3812 1.546787 0.136205 0.001194
9.47478 13027 177.0917 1.551586 -0.067128 -0.000588
9.47662 13051 178.4641 1.562173 -0.085705 -0.000750
9.47853 13076 178.6072 1.561930 -0.023467 -0.000205
9.48037 13100 178.6115 1.560536 -0.023059 -0.000201
9.48220 13124 178.9078 1.561695 -0.006400 -0.000056
9.48410 13149 178.3807 1.555613 0.079753 0.000696
9.48592 13173 179.6068 1.564877 0.048026 0.000418
9.48782 13198 180.8550 1.574260 0.151985 0.001323
9.48964 13222 183.0322 1.591765 -0.021927 -0.000191
9.49153 13247 183.6369 1.595516 -0.127061 -0.001104
9.49334 13271 183.4446 1.592403 -0.098966 -0.000859
9.49522 13296 184.0228 1.595920 -0.036807 -0.000319
9.49710 13321 182.2170 1.578776 0.002110 0.000018
9.49890 13345 182.5130 1.579918 -0.014674 -0.000127
9.50077 13370 184.7656 1.597922 0.038496 0.000333
9.50264 13395 186.5076 1.611481 0.014468 0.000125
9.50450 13420 187.0350 1.614532 -0.056660 -0.000489
9.50636 13445 187.1054 1.613637 -0.066857 -0.000577
9.50822 13470 187.2461 1.613351 -0.084909 -0.000732
9.51007 13495 187.7220 1.615953 0.148432 0.001278
9.51193 13520 189.0718 1.626067 -0.022352 -0.000192
9.51377 13545 189.3631 1.627069 -0.009405 -0.000081
9.51562 13570 188.4719 1.617918 0.044094 0.000379
9.51746 13595 189.8803 1.628509 -0.007651 -0.000066
9.51937 13621 191.0037 1.636580 -0.030132 -0.000258
9.52120 13646 191.4985 1.639316 -0.096361 -0.000825
9.52303 13671 191.4934 1.637772 -0.028802 -0.000246
9.52493 13697 191.1476 1.633263 -0.097135 -0.000830
9.52676 13722 193.0334 1.647873 -0.121769 -0.001040
9.52865 13748 193.0470 1.646430 0.145380 0.001240
9.53047 13773 192.9914 1.644461 0.065022 0.000554
9.53235 13799 193.9196 1.650813 0.041596 0.000354
9.53416 13824 193.9361 1.649460 0.084138 0.000716
9.53604 13850 195.2312 1.658916 0.029153 0.000248
9.53792 13876 195.5512 1.660078 -0.128775 -0.001093
9.53979 13902 196.5748 1.667206 -0.069119 -0.000586
9.54166 13928 195.4309 1.655956 0.111218 0.000942
9.54345 13953 196.0213 1.659470 0.069048 0.000585
9.54531 13979 196.0829 1.658447 0.057070 0.000483
9.54717 14005 196.6834 1.661981 0.016868 0.000143
9.54902 14031 195.9101 1.653912 -0.108062 -0.000912
9.55088 14057 195.6367 1.650077 -0.053028 -0.000447
9.55272 14083 195.7487 1.649496 0.112049 0.000944
9.55464 14110 197.7551 1.664808 0.072091 0.000607
9.55648 14136 198.7944 1.672018 -0.013820 -0.000116
9.55832 14162 199.2710 1.674487 -0.112244 -0.000943
9.56015 14188 198.8637 1.669533 0.184546 0.001549
9.56205 14215 198.9199 1.668417 -0.002808 -0.000024
9.56388 14241 199.8543 1.674724 0.047674 0.000399
9.56577 14268 200.8999 1.681892 0.142363 0.001192
9.56760 14294 202.1792 1.691062 -0.040449 -0.000338
9.56948 14321 200.1815 1.672774 -0.101590 -0.000849
9.57130 14347 200.7299 1.675836 -0.099855 -0.000834
9.57318 14374 200.7497 1.674427 0.131714 0.001099
9.57505 14401 202.4091 1.686684 -0.045658 -0.000380
9.57686 14427 202.2396 1.683753 -0.157712 -0.001313
9.57873 14454 202.9175 1.687818 0.094289 0.000784
9.58059 14481 200.9339 1.669760 -0.044899 -0.000373
9.58246 14508 203.3358 1.688147 0.087384 0.000725
9.58431 14535 203.3876 1.687007 -0.012543 -0.000104
9.58617 14562 204.4655 1.694375 0.038240 0.000317
9.58802 14589 206.6326 1.710748 -0.019386 -0.000160
9.58987 14616 207.3673 1.715245 0.074459 0.000616
9.59172 14643 208.6644 1.724381 0.061294 0.000507
9.59356 14670 208.8848 1.724614 0.071583 0.000591
9.59547 14698 209.9384 1.731661 0.113451 0.000936
9.59730 14725 211.5162 1.743074 -0.014445 -0.000119
9.59913 14752 211.4650 1.741057 -0.080369 -0.000662
9.60103 14780 211.4374 1.739180 0.036296 0.000299
9.60286 14807 211.3553 1.736919 -0.030002 -0.000247
9.60474 14835 211.4251 1.735853 0.088522 0.000727
9.60656 14862 211.7500 1.736940 -0.094328 -0.000774
9.60845 14890 212.3102 1.739897 0.094263 0.000772
9.61032 14918 212.8957 1.743057 0.150276 0.001230
9.61213 14945 214.4718 1.754375 0.011073 0.000091
9.61400 14973 214.0700 1.749450 0.076958 0.000629
9.61587 15001 215.8162 1.762073 -0.023460 -0.000192
9.61774 15029 216.5145 1.766127 0.036176 0.000295
9.61960 15057 216.6445 1.765544 -0.021869 -0.000178
9.62146 15085 216.3522 1.761525 -0.010875 -0.000089
9.62331 15113 216.5210 1.761265 0.130745 0.001064
9.62516 15141 217.7791 1.769860 -0.040271 -0.000327
9.62701 15169 218.4180 1.773413 0.033754 0.000274
9.62885 15197 217.2453 1.762266 -0.114520 -0.000929
9.63069 15225 218.3857 1.769887 0.053503 0.000434
9.63260 15254 218.3030 1.767534 0.108049 0.000875
9.63443 15282 221.1068 1.788595 -0.110559 -0.000894
9.63626 15310 220.5017 1.782068 0.062717 0.000507
9.63815 15339 220.9679 1.784147 0.031307 0.000253
9.63998 15367 222.0004 1.790850 -0.062126 -0.000501
9.64186 15396 222.4287 1.792614 0.075778 0.000611
9.64368 15424 223.6346 1.800696 -0.049695 -0.000400
9.64556 15453 224.1120 1.802847 0.105357 0.000848
9.64743 15482 224.5728 1.804860 -0.092032 -0.000740
9.64930 15511 223.9096 1.797848 -0.085622 -0.000687
9.65111 15539 224.5265 1.801176 0.055242 0.000443
9.65297 15568 224.9113 1.802582 0.061517 0.000493
9.65483 15597 224.7214 1.799384 -0.077881 -0.000624
9.65669 15626 225.8926 1.807083 -0.179766 -0.001438
9.65855 15655 227.0777 1.814880 -0.021424 -0.000171
9.66040 15684 228.0901 1.821285 0.115608 0.000923
9.66224 15713 228.5721 1.823449 -0.006975 -0.000056
9.66415 15743 226.8715 1.808157 0.031465 0.000251
9.66599 15772 226.9445 1.807076 -0.014049 -0.000112
9.66783 15801 226.9493 1.805455 -0.078518 -0.000625
9.66973 15831 227.3495 1.806924 -0.008996 -0.000071
9.67156 15860 226.2570 1.796596 0.050110 0.000398
9.67338 15889 226.5043 1.796918 0.044543 0.000353
9.67527 15919 226.9395 1.798673 0.064062 0.000508
9.67709 15948 227.5418 1.801806 0.084437 0.000669
9.67897 15978 228.9918 1.811585 0.136500 0.001080
9.68084 16008 230.5957 1.822563 0.136976 0.001083
9.68272 16038 231.3750 1.827012 0.159355 0.001258
9.68452 16067 232.5021 1.834254 -0.066823 -0.000527
9.68639 16097 233.2789 1.838667 -0.024233 -0.000191
9.68825 16127 233.4495 1.838299 -0.035179 -0.000277
9.69011 16157 232.4653 1.828849 -0.106836 -0.000841
9.69196 16187 232.8682 1.830320 -0.139766 -0.001099
9.69382 16217 233.2241 1.831421 -0.082730 -0.000650
9.69566 16247 232.1259 1.821113 -0.030324 -0.000238
9.69751 16277 232.0605 1.818922 -0.070456 -0.000552
9.69941 16308 233.2533 1.826533 0.027715 0.000217
9.70125 16338 233.0983 1.823642 0.057138 0.000447
9.70308 16368 233.8511 1.827855 0.033908 0.000265
9.70498 16399 233.4813 1.823239 0.026249 0.000205
9.70680 16429 233.7430 1.823615 0.003825 0.000030
9.70869 16460 234.7794 1.829974 -0.020030 -0.000156
9.71051 16490 235.8747 1.836839 0.017877 0.000139
9.71239 16521 236.9964 1.843842 -0.019932 -0.000155
9.71426 16552 236.8338 1.840850 -0.094219 -0.000732
9.71607 16582 238.1791 1.849631 -0.108072 -0.000839
9.71794 16613 239.5662 1.858666 0.040400 0.000313
9.71981 16644 241.0564 1.868486 0.003848 0.000030
9.72167 16675 241.8226 1.872681 0.061221 0.000474
9.72352 16706 240.9984 1.864567 0.059200 0.000458
9.72538 16737 242.9853 1.878197 -0.047091 -0.000364
9.72723 16768 243.0756 1.877157 0.054276 0.000419
9.72907 16799 243.4569 1.878367 -0.014747 -0.000114
9.73092 16830 245.2648 1.890572 0.024345 0.000188
9.73282 16862 246.6345 1.899325 -0.037944 -0.000292
9.73465 16893 245.4700 1.888622 0.106705 0.000821
9.73649 16924 246.1792 1.892343 0.006491 0.000050
9.73838 16956 246.1051 1.889987 -0.084830 -0.000651
9.74020 16987 246.0704 1.887996 -0.146227 -0.001122
9.74209 17019 245.4099 1.881157 0.045720 0.000350
9.74396 17051 247.1971 1.893078 -0.077287 -0.000592
9.74578 17082 246.6024 1.886809 -0.041531 -0.000318
9.74765 17114 247.4038 1.891170 0.081997 0.000627
9.74952 17146 246.5100 1.882579 -0.013869 -0.000106
9.75138 17178 246.2182 1.878598 0.244668 0.001867
9.75325 17210 246.4107 1.878318 -0.071329 -0.000544
9.75510 17242 245.8324 1.872170 -0.146486 -0.001116
9.75696 17274 244.7999 1.862579 0.029266 0.000223
9.75881 17306 246.0414 1.870294 -0.047543 -0.000361
9.76066 17338 244.9723 1.860448 0.063757 0.000484
9.76250 17370 244.9570 1.858618 0.065900 0.000500
9.76434 17402 246.3337 1.867344 -0.013472 -0.000102
9.76623 17435 247.9728 1.877989 0.062723 0.000475
9.76807 17467 248.3265 1.878944 -0.057381 -0.000434
9.76990 17499 248.4895 1.878458 0.047335 0.000358
9.77178 17532 250.0261 1.888294 -0.086031 -0.000650
9.77366 17565 249.2742 1.880846 0.086585 0.000653
9.77548 17597 250.5919 1.889069 -0.062217 -0.000469
9.77736 17630 251.0283 1.890586 0.078799 0.000593
9.77923 17663 250.2358 1.882856 0.145292 0.001093
9.78104 17695 249.7950 1.877839 0.041640 0.000313
9.78290 17728 249.4719 1.873664 0.179039 0.001345
9.78476 17761 251.8945 1.890101 0.036986 0.000278
9.78662 17794 251.5801 1.885991 0.069370 0.000520
9.78847 17827 252.8461 1.893726 -0.017115 -0.000128
9.79032 17860 253.6037 1.897644 0.052244 0.000391
9.79222 17894 253.8447 1.897643 0.141555 0.001058
9.79406 17927 254.5624 1.901255 -0.038646 -0.000289
9.79590 17960 255.1815 1.904127 0.108810 0.000812
9.79779 17994 256.7782 1.914231 0.088566 0.000660
9.79963 18027 256.5687 1.910918 -0.101043 -0.000753
9.80145 18060 257.0553 1.912791 0.005294 0.000039
9.80334 18094 256.8246 1.909279 0.137973 0.001026
9.80521 18128 257.8676 1.915234 0.109739 0.000815
9.80703 18161 256.7932 1.905520 -0.065036 -0.000483
9.80890 18195 258.9411 1.919663 -0.021634 -0.000160
9.81077 18229 258.1287 1.911855 0.039278 0.000291
9.81263 18263 258.1522 1.910248 0.066667 0.000493
9.81449 18297 259.1343 1.915733 -0.096246 -0.000712
9.81635 18331 260.4409 1.923606 -0.036584 -0.000270
9.81820 18365 260.1159 1.919426 -0.083298 -0.000615
9.82005 18399 257.9796 1.901903 0.105534 0.000778
9.82190 18433 258.1946 1.901731 0.046842 0.000345
9.82374 18467 258.0629 1.899011 -0.061370 -0.000452
9.82563 18502 257.1980 1.890855 -0.116692 -0.000858
9.82747 18536 258.8746 1.901435 -0.052835 -0.000388
9.82930 18570 258.8669 1.899637 -0.048799 -0.000358
9.83119 18605 258.0652 1.891971 -0.065286 -0.000479
9.83301 18639 257.5218 1.886265 -0.003014 -0.000022
9.83489 18674 256.6094 1.877819 0.138544 0.001014
9.83676 18709 257.6188 1.883442 0.112237 0.000821
9.83863 18744 259.4571 1.895110 0.170022 0.001242
9.84044 18778 258.4062 1.885725 0.066483 0.000485
9.84230 18813 259.3928 1.891163 0.081702 0.000596
9.84416 18848 260.8457 1.899989 0.024420 0.000178
9.84602 18883 261.0249 1.899531 0.195002 0.001419
9.84787 18918 260.9591 1.897295 0.178718 0.001299
9.84972 18953 262.8400 1.909204 0.138924 0.001009
9.85162 18989 262.3344 1.903725 -0.022295 -0.000162
