u x R1 R2 R3
9.3136362282997993 11088.194117875028 46109410.935847737 340704265777.62128 2832201028036503.5
9.3156616372473202 11110.675004262195 46296658.127776794 342781634708.24103 2855249034034005.0
9.3176870461948429 11133.201469780428 46484666.774445407 344871668603.35876 2878484583971267.5
9.3197124551423638 11155.773606839619 46673434.914292835 346974444597.50153 2901909203819237.5
9.3217378640898865 11178.391508037097 46862964.653425112 349090040230.26697 2925524431957423.5
9.3237632730374074 11201.055266157848 47053270.419715613 351218533621.59546 2949331819273680.5
9.3257886819849301 11223.764974175061 47244347.224018991 353360003513.79840 2973332929282492.5
9.3278140909324510 11246.520725250337 47436201.618653372 355514529019.15753 2997529338217876.0
9.3298394998799736 11269.322612734242 47628832.084317833 357682189736.37549 3021922635142809.5
9.3318649088274945 11292.170730166532 47822240.872911431 359863065598.93024 3046514422045378.5
9.3338903177750172 11315.065171276681 48016434.137755260 362057236932.50043 3071306313931359.0
9.3359157267225399 11338.006029984146 48211424.495208196 364264785130.52600 3096299938947254.5
9.3379411356700608 11360.993400398793 48407202.735150702 366485791830.85260 3121496938510672.0
9.3399665446175835 11384.027376821357 48603773.481099531 368720338882.15973 3146898967385213.0
9.3419919535651044 11407.108053743686 48801142.752212271 370968508691.68658 3172507693784529.0
9.3440173625126270 11430.235525849281 48999308.456421666 373230384373.79071 3198324799497096.0
9.3460427714601479 11453.409888013535 49198284.934959494 375506049383.97437 3224351979989603.5
9.3480681804076706 11476.631235304276 49398068.608741127 377795587943.38788 3250590944527469.5
9.3500935893551915 11499.899662981996 49598662.241781153 380099084645.20111 3277043416288823.0
9.3521189983027142 11523.215266500409 49800070.150783174 382416624546.61047 3303711132473355.5
9.3541444072502351 11546.578141506670 50002289.181292117 384748292988.85278 3330595844401847.5
9.3561698161977578 11569.988383841943 50205327.556701414 387094175979.21185 3357699317629477.5
9.3581952251452805 11593.446089541641 50409208.030990861 389454360598.30988 3385023332085097.0
9.3602206340928014 11616.951354835885 50613914.538481198 391828934261.65430 3412569682208322.5
9.3622460430403240 11640.504276149964 50819446.664697498 394217984621.23108 3440340177043615.0
9.3642714519878449 11664.104950104582 51025813.617068410 396621599767.16272 3468336640344233.5
9.3662968609353676 11687.753473516417 51233014.988902248 399039868416.61456 3496560910692372.5
9.3683222698828885 11711.449943398358 51441058.536061153 401472879781.45618 3525014841623264.0
9.3703476788304112 11735.194456960071 51649952.236613393 403920723960.08844 3553700301756551.5
9.3723730877779321 11758.987111608221 51859692.236949474 406383491520.50183 3582619174928567.0
9.3743984967254548 11782.828004947049 52070283.409397461 408861273284.40686 3611773360304271.0
9.3764239056729757 11806.717234778598 52281723.613665260 411354160661.84064 3641164772489948.0
9.3784493146204984 11830.654899103291 52494015.253520757 413862245456.51007 3670795341654129.0
9.3804747235680193 11854.641096120149 52707184.557304129 416385620461.04865 3700667013659480.5
9.3825001325155419 11878.675924227384 52921210.994897574 418924379071.25439 3730781750222835.0
9.3845255414630646 11902.759482022631 53136108.192472458 421478614848.66351 3761141529014129.0
9.3865509504105855 11926.891868303439 53351884.124678455 424048422455.00305 3791748343795728.5
9.3885763593581082 11951.073182067721 53568531.125044443 426633896792.11993 3822604204567689.5
9.3906017683056291 11975.303522514023 53786063.127442986 429235133312.87506 3853711137675810.5
9.3926271772531518 11999.582989042097 54004475.950721540 431852228325.12695 3885071185960661.5
9.3946525862006727 12023.911681253137 54223776.533452570 434485278389.66980 3916686408888313.5
9.3966779951481954 12048.289698950362 54443958.147673905 437134380536.01361 3948558882668241.5
9.3987034040957163 12072.717142139254 54665031.902424581 439799632331.66296 3980690700381062.0
9.4007288130432389 12097.194111028133 54887010.022533499 442481132373.07233 4013083972128891.5
9.4027542219907598 12121.720706028409 55109890.842976190 445178979960.55585 4045740825201030.0
9.4047796309382825 12146.297027755149 55333676.725243755 447893274752.15350 4078663404204330.5
9.4068050398858034 12170.923177027335 55558362.758992195 450624116849.93695 4111853871187839.5
9.4088304488333261 12195.599254868437 55783962.072409101 453371606849.51636 4145314405772710.0
9.4108558577808488 12220.325362506686 56010475.269215226 456135846250.35162 4179047205303931.0
9.4128812667283697 12245.101601375543 56237924.170083739 458916937525.10840 4213054485016583.5
9.4149066756758923 12269.928073114195 56466292.399801478 461714983735.00153 4247338478200214.5
9.4169320846234132 12294.804879567801 56695587.973492540 464530088054.17731 4281901436319664.5
9.4189574935709359 12319.732122788104 56925808.924629956 467362354329.94183 4316745629142428.0
9.4209829025184568 12344.709905033662 57156964.571682572 470211887093.47589 4351873344897202.0
9.4230083114659795 12369.738328770442 57389058.850151353 473078791531.22583 4387286890418796.5
9.4250337204135004 12394.817496672074 57622098.539663061 475963173707.00714 4422988591320187.5
9.4270591293610231 12419.947511620445 57856077.611309402 478865139968.86346 4458980792132203.5
9.4290845383085440 12445.128476705933 58091014.552705042 481784797684.23077 4495265856457508.0
9.4311099472560667 12470.360495228026 58326896.943430938 484722254597.59790 4531846167136338.0
