u x resid pred residB
9.485795989 13171.30645 1.029616895 -0.1063507662 1.056918359
9.487821398 13198.01077 1.025565893 -0.107431322 1.052899522
9.489846807 13224.76923 1.021524732 -0.1084662264 1.04889056
9.491872216 13251.58194 1.017480709 -0.1094571208 1.044878771
9.493897625 13278.44901 1.013411356 -0.1104057561 1.040841687
9.495923034 13305.37055 1.009315124 -0.1113139792 1.036777758
9.497948443 13332.34668 1.005199182 -0.1121837202 1.032694156
9.499973851 13359.3775 1.001062179 -0.1130169788 1.028589526
9.50199926 13386.46312 0.9969014586 -0.1138158105 1.024461214
9.504024669 13413.60366 0.9927099541 -0.1145823131 1.020302152
9.506050078 13440.79922 0.9884879419 -0.1153186127 1.016112618
9.508075487 13468.04993 0.9842413374 -0.1160268507 1.011898527
9.510100896 13495.35588 0.9799766034 -0.1167091699 1.007666341
9.512126305 13522.71719 0.9756912083 -0.1173677019 1.003413529
9.514151714 13550.13398 0.9713759049 -0.1180045544 0.9991308443
9.516177123 13577.60635 0.9670350237 -0.1186217994 0.9948226166
9.518202532 13605.13443 0.9626694551 -0.1192214617 0.9904897367
9.520227941 13632.71831 0.9582755819 -0.119805508 0.9861285872
9.52225335 13660.35813 0.9538506457 -0.1203758375 0.9817364101
9.524278759 13688.05398 0.9493970312 -0.1209342723 0.9773155899
9.526304168 13715.80598 0.944918996 -0.1214825493 0.9728703842
9.528329577 13743.61425 0.9404191836 -0.122022313 0.9684034367
9.530354986 13771.47889 0.9358900394 -0.1225551093 0.9639071926
9.532380395 13799.40004 0.9313174812 -0.1230823801 0.9593675701
9.534405804 13827.37779 0.9267120603 -0.1236054588 0.9547951201
9.536431213 13855.41226 0.9220875079 -0.1241255676 0.9502035741
9.538456621 13883.50358 0.9174433849 -0.1246438151 0.945592493
9.54048203 13911.65185 0.9127706721 -0.1251611953 0.9409528577
9.542507439 13939.85719 0.9080550138 -0.1256785873 0.9362703123
9.544532848 13968.11971 0.9032997155 -0.1261967568 0.9315481624
9.546558257 13996.43953 0.8985204857 -0.1267163577 0.9268021167
9.548583666 14024.81678 0.8937255936 -0.1272379352 0.9220404443
9.550609075 14053.25155 0.8889123713 -0.1277619295 0.9172604773
9.552634484 14081.74398 0.8840827381 -0.1282886808 0.9124641352
9.554659893 14110.29417 0.8792447689 -0.1288184345 0.9076594927
9.556685302 14138.90225 0.8743976818 -0.1293513475 0.9028457682
9.558710711 14167.56833 0.8695415734 -0.1298874953 0.8980230581
9.56073612 14196.29253 0.8646755783 -0.1304268789 0.893190497
9.562761529 14225.07496 0.8598091864 -0.1309694335 0.8883575751
9.564786938 14253.91576 0.8549514562 -0.131515036 0.8835333508
9.566812347 14282.81502 0.8501016766 -0.1320635143 0.8787171129
9.568837756 14311.77288 0.8452508753 -0.1326146558 0.8738998893
9.570863165 14340.78945 0.8404049971 -0.1331682163 0.8690876248
9.572888574 14369.86484 0.8355776772 -0.1337239293 0.8642939546
9.574913983 14398.99919 0.830774489 -0.1342815144 0.8595244521
9.576939391 14428.19261 0.8259883549 -0.1348406868 0.8547720397
9.5789648 14457.44521 0.8212029696 -0.135401165 0.8500204124
9.580990209 14486.75713 0.8164245225 -0.1359626795 0.8452757593
9.583015618 14516.12847 0.8116654798 -0.1365249801 0.8405505468
9.585041027 14545.55936 0.806929473 -0.1370878435 0.8358484063
9.587066436 14575.04992 0.8022142909 -0.1376510796 0.8311671269
9.589091845 14604.60027 0.7975186243 -0.1382145376 0.8265053991
9.591117254 14634.21054 0.792843824 -0.1387781113 0.8218645741
9.593142663 14663.88083 0.7881926127 -0.1393417432 0.8172473742
9.595168072 14693.61129 0.783566578 -0.1399054286 0.8126553874
9.597193481 14723.40202 0.7789626737 -0.1404692181 0.8080855673
9.59921889 14753.25315 0.7743812305 -0.1410332194 0.8035382449
9.601244299 14783.1648 0.7698124038 -0.1415975986 0.7990035752
9.603269708 14813.1371 0.7652412118 -0.1421625796 0.7944665769
9.605295117 14843.17016 0.7606673433 -0.1427284436 0.7899269385
9.607320526 14873.26412 0.7561084493 -0.1432955273 0.7854023112
9.609345935 14903.41909 0.7515804602 -0.1438642197 0.7809086253
9.611371344 14933.6352 0.7470843077 -0.1444349583 0.7764468127
9.613396753 14963.91257 0.7426087942 -0.1450082252 0.7720056758
9.615422161 14994.25132 0.7381495496 -0.1455845406 0.7675808444
9.61744757 15024.65159 0.7337162646 -0.1461644576 0.7631820093
9.619472979 15055.11349 0.7293035805 -0.1467485541 0.7588038119
9.621498388 15085.63715 0.7248939407 -0.1473374262 0.7544286954
9.623523797 15116.2227 0.7204669245 -0.1479316791 0.7500362395
9.625549206 15146.87026 0.7160180519 -0.1485319184 0.745621964
9.627574615 15177.57996 0.7115436691 -0.149138741 0.7411822151
9.629600024 15208.35192 0.7070457083 -0.1497527255 0.7367189251
9.631625433 15239.18626 0.7025275868 -0.1503744215 0.7322355115
9.633650842 15270.08313 0.6979958003 -0.1510043405 0.7277384697
9.635676251 15301.04263 0.6934521967 -0.1516429446 0.7232296479
9.63770166 15332.06491 0.6888894566 -0.1522906369 0.7187017266
