u x R1 R2 R3
14.72275 2477486 2862978166277.8149 4.7286533896336026e+18 8.7863694330829142e+24
14.72776 2489905 2891752886787.4912 4.8001210967739208e+18 8.9638739896179207e+24
14.73276 2502386 2920816219770.1680 4.8726674695027855e+18 9.1449608370858893e+24
14.73776 2514929 2950170331069.8789 4.9463069469923287e+18 9.3296976221501086e+24
14.74276 2527535 2979819754808.0474 5.0210600905512878e+18 9.5181682096497405e+24
14.74775 2540204 3009766713703.8887 5.0969418453638666e+18 9.7104432561421139e+24
14.75276 2552937 3040015823030.7266 5.1739734054311885e+18 9.9066101498413914e+24
14.75776 2565734 3070569363447.8872 5.2521702382259231e+18 1.0106742688380298e+25
14.76276 2578595 3101429627148.7759 5.3315479864943974e+18 1.0310915936286570e+25
14.76776 2591520 3132598917624.1353 5.4121224697234002e+18 1.0519206243753843e+25
14.77276 2604510 3164081979659.7354 5.4939160137769093e+18 1.0731707747377330e+25
14.77776 2617565 3195881176202.4463 5.5769449868326226e+18 1.0948500173105132e+25
14.78276 2630686 3228001336385.6216 5.6612323980626196e+18 1.1169681596392275e+25
14.78776 2643872 3260442417237.0820 5.7467886609345321e+18 1.1395318024643153e+25
14.79276 2657125 3293211775053.4429 5.8336438780204657e+18 1.1625528355463377e+25
14.79775 2670443 3326306912456.2681 5.9218022606250537e+18 1.1860363967947326e+25
14.80276 2683829 3359737763336.5361 6.0113012817244969e+18 1.2099965758820745e+25
14.80776 2697282 3393504358887.3901 6.1021522694355712e+18 1.2344406139162968e+25
14.81276 2710802 3427609221618.2427 6.1943733408009912e+18 1.2593776561517807e+25
14.81776 2724390 3462057428121.3369 6.2879897411679857e+18 1.2848188905703832e+25
14.82276 2738046 3496851564377.4146 6.3830202064147108e+18 1.3107738629154620e+25
14.82776 2751771 3531996796276.7085 6.4794907481774817e+18 1.3372542263179762e+25
14.83276 2765564 3567493194221.8750 6.5774136056240835e+18 1.3642679709268827e+25
14.83775 2779426 3603345976150.1982 6.6768153640582246e+18 1.3918271447588982e+25
14.84276 2793358 3639560424645.5215 6.7777231155823299e+18 1.4199440878112991e+25
14.84776 2807360 3676139269089.5874 6.8801571158730967e+18 1.4486293750863210e+25
14.85276 2821432 3713085252488.4316 6.9841378500867963e+18 1.4778937630961012e+25
14.85775 2835574 3750401131814.0342 7.0896860347811369e+18 1.5077481925514349e+25
14.86276 2849788 3788094994427.5913 7.1968377722165228e+18 1.5382081091810883e+25
14.86775 2864072 3826164360725.4463 7.3055993997132995e+18 1.5692806426959685e+25
14.87276 2878429 3864620084874.8066 7.4160155318834022e+18 1.6009839802005847e+25
14.87776 2892857 3903459702607.3530 7.5280929200827996e+18 1.6333256154556380e+25
14.88275 2907357 3942688793067.6274 7.6418615992694774e+18 1.6663198541394148e+25
14.88776 2921931 3982315729603.9214 7.7573601338881710e+18 1.6999836719292800e+25
14.89276 2936577 4022338051483.7007 7.8745958047014646e+18 1.7343250866807276e+25
14.89775 2951296 4062761463204.1440 7.9935998886539069e+18 1.7693592446577969e+25
14.90276 2966090 4103594505944.7788 8.1144124554391153e+18 1.8051040880096131e+25
14.90775 2980957 4144834723039.7983 8.2370413418749901e+18 1.8415681917888188e+25
14.91276 2995900 4186493536402.6025 8.3615358612696955e+18 1.8787726075542183e+25
14.91776 3010917 4228568506645.0059 8.4879043214378762e+18 1.9167263396208407e+25
14.92276 3026009 4271065566690.6294 8.6161802644118804e+18 1.9554460823317822e+25
14.92776 3041177 4313990721419.1685 8.7463978556138209e+18 1.9949489262847588e+25
14.93276 3056421 4357347197021.2749 8.8785831800700621e+18 2.0352497041630699e+25
14.93776 3071741 4401138235762.1250 9.0127626178487675e+18 2.0763635029135914e+25
14.94276 3087138 4445369976154.5391 9.1489717372635208e+18 2.1183084121977955e+25
14.94776 3102613 4490048630764.2119 9.2872467640127754e+18 2.1611029494214454e+25
14.95276 3118165 4535174668426.5732 9.4276064519255921e+18 2.2047604132838014e+25
14.95775 3133794 4580751440785.7324 9.5700786675207311e+18 2.2492970797515993e+25
14.96276 3149503 4626791130054.4219 9.7147193510390682e+18 2.2947382454957579e+25
14.96776 3165290 4673291347669.5508 9.8615391413643121e+18 2.3410952249576948e+25
14.97276 3181156 4720258507579.3799 1.0010576582387855e+19 2.3883882820165993e+25
14.97776 3197101 4767696117563.8672 1.0161861388582844e+19 2.4366351074995936e+25
14.98276 3213127 4815613697929.4121 1.0315442871729052e+19 2.4858598838709367e+25
14.98776 3229233 4864011869096.6631 1.0471342271522791e+19 2.5360780503664124e+25
14.99276 3245419 4912894237128.4180 1.0629590614440608e+19 2.5873083649939761e+25
14.99776 3261687 4962270511371.4756 1.0790239125180826e+19 2.6395763801584282e+25
15.00276 3278036 5012141367009.5576 1.0953310105543991e+19 2.6928985066158442e+25
15.00776 3294468 5062516657149.4258 1.1118856196360342e+19 2.7473013020235958e+25
15.01276 3310981 5113394021119.5918 1.1286890309300861e+19 2.8027985221709334e+25
15.01776 3327578 5164786515035.6406 1.1457476560832051e+19 2.8594210528825977e+25
15.02276 3344257 5216691800946.4160 1.1630628516248797e+19 2.9171833065956071e+25
15.02776 3361020 5269119977372.1211 1.1806401446717518e+19 2.9761138099749094e+25
15.03276 3377867 5322074985054.3018 1.1984830564813720e+19 3.0362346913414071e+25
15.03776 3394799 5375563951410.6318 1.2165962232540590e+19 3.0975721081435212e+25
15.04276 3411816 5429590904428.9775 1.2349832786554169e+19 3.1601491184678752e+25
15.04776 3428917 5484156693373.7021 1.2536468006653710e+19 3.2239854150751469e+25
15.05276 3446105 5539274982759.5938 1.2725937960803965e+19 3.2891161359679548e+25
15.05776 3463379 5594946726861.3955 1.2918269705207038e+19 3.3555620118537778e+25
15.06276 3480739 5651176083048.9023 1.3113501583748405e+19 3.4233478969992841e+25
15.06776 3498186 5707970493076.9072 1.3311683788332720e+19 3.4925030639725915e+25
15.07276 3515721 5765337484659.4141 1.3512867405435841e+19 3.5630574578007021e+25
15.07776 3533343 5823278080133.9404 1.3717081138092147e+19 3.6350334811570082e+25
15.08276 3551054 5881803195627.1777 1.3924388968783759e+19 3.7084662748099275e+25
15.08776 3568854 5940917242507.8887 1.4134832515712092e+19 3.7833834596888016e+25
15.09276 3586743 6000624654472.4307 1.4348453868617724e+19 3.8598131308408766e+25
15.09776 3604722 6060933250071.4883 1.4565307714592139e+19 3.9377882340456452e+25
15.10276 3622790 6121844178113.8926 1.4785425220088580e+19 4.0173335962186007e+25
15.10776 3640950 6183372128854.8623 1.5008887017066404e+19 4.0984922882010018e+25
15.11276 3659200 6245514950704.2021 1.5235713261198090e+19 4.1812858465905709e+25
15.11776 3677542 6308284101888.5234 1.5465974083985512e+19 4.2657543431153493e+25
15.12276 3695976 6371684304912.5059 1.5699715647651838e+19 4.3519295145836816e+25
15.12776 3714502 6435720306363.6914 1.5936984636881144e+19 4.4398436421059933e+25
15.13276 3733121 6500400358487.4912 1.6177841263977619e+19 4.5295344125007103e+25
15.13776 3751833 6565729307478.6045 1.6422333663611427e+19 4.6210354397770077e+25
15.14276 3770639 6631715541139.7002 1.6670523777329076e+19 4.7143859144789942e+25
15.14776 3789540 6698367541910.4121 1.6922474627825297e+19 4.8096259133433286e+25
15.15276 3808535 6765686782282.9453 1.7178223274114943e+19 4.9067861123675907e+25
15.15776 3827625 6833681829889.5527 1.7437834139255400e+19 5.0059079538054766e+25
15.16276 3846811 6902361348908.9199 1.7701372765616792e+19 5.1070338133015468e+25
15.16776 3866094 6971734100635.9678 1.7968905833364511e+19 5.2102070208774704e+25
15.17276 3885472 7041798070390.7949 1.8240458928410665e+19 5.3154554659553764e+25
15.17776 3904948 7112569338867.8701 1.8516128239458284e+19 5.4228348174789047e+25
15.18276 3924522 7184053247641.7158 1.8795969163923759e+19 5.5323854972424611e+25
15.18776 3944194 7256255165201.7324 1.9080037727377445e+19 5.6441486213150321e+25
15.19276 3963964 7329180486994.1113 1.9368390588799361e+19 5.7581660103329703e+25
15.19776 3983834 7402842068071.4971 1.9661114657222672e+19 5.8744919965768883e+25
15.20276 4003803 7477241734313.7129 1.9958253812604826e+19 5.9931643885388678e+25
15.20776 4023872 7552388772294.2656 2.0259882210480677e+19 6.1142335409870220e+25
15.21276 4044042 7628292571132.3496 2.0566075277346922e+19 6.2377509313735044e+25
15.21776 4064312 7704955040810.9014 2.0876878911538160e+19 6.3637566586582428e+25
15.22276 4084685 7782393285622.4189 2.1192401344252039e+19 6.4923166685834017e+25
15.22776 4105160 7860609348672.0371 2.1512690488601186e+19 6.6234730423661551e+25
15.23276 4125737 7939609074756.3135 2.1837810228466987e+19 6.7572748578791555e+25
15.23776 4146417 8019402205955.6729 2.2167841206675079e+19 6.8937786824048632e+25
15.24276 4167201 8099998591075.6377 2.2502865436912620e+19 7.0330423366571230e+25
15.24776 4188089 8181404279374.7725 2.2842949963081826e+19 7.1751180695685138e+25
15.25276 4209082 8263629277193.2295 2.3188179114070495e+19 7.3200659816233200e+25
15.25776 4230180 8346679753402.2070 2.3538621953840804e+19 7.4679404405682759e+25
15.26276 4251384 8430565873959.1289 2.3894365187847946e+19 7.6188039136708037e+25
15.26776 4272694 8515293929111.0840 2.4255479955634201e+19 7.7727129698532485e+25
15.27276 4294111 8600874246424.5869 2.4622055402055369e+19 7.9297325333338410e+25
15.27776 4315636 8687317265356.7705 2.4994182173728330e+19 8.0899289578433641e+25
15.28276 4337268 8774625445821.2070 2.5371917344598979e+19 8.2533548347959763e+25
15.28776 4359008 8862809332044.5254 2.5755353579121951e+19 8.4200787813713121e+25
15.29276 4380858 8951883668582.0039 2.6144602999264170e+19 8.5901787627523504e+25
15.29776 4402817 9041851074592.9766 2.6539725774173483e+19 8.7637108699790088e+25
15.30276 4424886 9132722376925.6367 2.6940818764494623e+19 8.9407479776911823e+25
15.30776 4447066 9224508517890.8867 2.7347980449217065e+19 9.1213645549545793e+25
15.31276 4469357 9317216387800.5254 2.7761292316968653e+19 9.3056283715646717e+25
15.31776 4491760 9410857101601.0508 2.8180855599140176e+19 9.4936168126418321e+25
15.32276 4514275 9505437681374.2148 2.8606754201616798e+19 9.6854003705773593e+25
15.32776 4536903 9600969416905.5078 2.9039092180021137e+19 9.8810594566274617e+25
15.33276 4559644 9697459464298.1367 2.9477955922670060e+19 1.0080667390256690e+26
15.33776 4582500 9794923565040.2871 2.9923471972768797e+19 1.0284316699907002e+26
15.34276 4605469 9893360482577.0742 3.0375690284967223e+19 1.0492065821949050e+26
15.34776 4628554 9992790434435.2520 3.0834760166106026e+19 1.0704019659851798e+26
15.35276 4651755 10093220915075.135 3.1300773773666157e+19 1.0920257935274210e+26
15.35776 4675072 10194659456251.813 3.1773824309252362e+19 1.1140861738281175e+26
15.36276 4698506 10297118011070.531 3.2254026621570097e+19 1.1365923223820272e+26
15.36776 4722057 10400604252700.297 3.2741476647634911e+19 1.1595526718514106e+26
15.37276 4745727 10505134747154.623 3.3236313427848372e+19 1.1829777933917839e+26
15.37776 4769515 10610712928196.967 3.3738615119445828e+19 1.2068754886789613e+26
15.38276 4793422 10717351123051.637 3.4248503022249103e+19 1.2312557044377160e+26
15.38776 4817449 10825061787888.912 3.4766100420637520e+19 1.2561286016864767e+26
15.39276 4841597 10933857508607.078 3.5291532614439870e+19 1.2815045603164287e+26
15.39776 4865866 11043746462361.541 3.5824904862767428e+19 1.3073931090190665e+26
15.40276 4890256 11154736867716.857 3.6366323615333052e+19 1.3338039398323008e+26
15.40776 4914768 11266841568825.383 3.6915919056095470e+19 1.3607480180338305e+26
15.41276 4939404 11380078150741.779 3.7473846245503500e+19 1.3882376682685773e+26
15.41776 4964163 11494450531828.094 3.8040194341356978e+19 1.4162820996759594e+26
15.42276 4989046 11609971889311.133 3.8615099289031672e+19 1.4448929471138841e+26
15.42776 5014053 11726650858288.051 3.9198675782660055e+19 1.4740809183861579e+26
15.43276 5039186 11844505518992.160 3.9791087187529359e+19 1.5038592918521965e+26
15.43776 5064445 11963544734005.123 4.0392452223198462e+19 1.5342392524365681e+26
15.44276 5089831 12083782158508.879 4.1002915120036790e+19 1.5652334069327614e+26
15.44776 5115344 12205226815721.070 4.1622598023974535e+19 1.5968533824357746e+26
15.45276 5140985 12327892569244.945 4.2251649117044990e+19 1.6291122727602463e+26
15.45776 5166754 12451788604517.305 4.2890194060682035e+19 1.6620221637524890e+26
15.46276 5192652 12576928996885.420 4.3538385088436822e+19 1.6955966542322361e+26
15.46776 5218681 12703332832907.867 4.4196402281726271e+19 1.7298509577405230e+26
15.47276 5244839 12830999869712.496 4.4864326573715849e+19 1.7647952791464510e+26
15.47776 5271129 12959954303157.117 4.5542367933733437e+19 1.8004467134820893e+26
15.48276 5297551 13090205845218.309 4.6230662397217489e+19 1.8368186639357637e+26
15.48776 5324105 13221764256901.932 4.6929347540155081e+19 1.8739247636749271e+26
15.49276 5350792 13354644339252.139 4.7638589201244692e+19 1.9117803084088980e+26
15.49776 5377613 13488861042417.570 4.8358555859230425e+19 1.9504009170692096e+26
15.50276 5404569 13624429466730.877 4.9089418672813908e+19 1.9898025385538304e+26
15.50776 5431659 13761354729560.100 4.9831296475668619e+19 2.0299984687290086e+26
15.51276 5458885 13899657175024.902 5.0584392047969755e+19 2.0710067191782257e+26
15.51776 5486248 14039352283757.402 5.1348883978373743e+19 2.1128441996846310e+26
15.52276 5513748 14180450547101.393 5.2124925322715513e+19 2.1555266124935209e+26
15.52776 5541386 14322967678609.217 5.2912699513209414e+19 2.1990715163067521e+26
15.53276 5569162 14466914352271.791 5.3712363944656159e+19 2.2434952274670999e+26
15.53776 5597078 14612311738386.736 5.4524136237725065e+19 2.2888176130103308e+26
15.54276 5625133 14759165527303.822 5.5348149599158895e+19 2.3350540397670176e+26
15.54776 5653329 14907497180275.744 5.6184627335580484e+19 2.3822251228147847e+26
15.55276 5681667 15057323124252.645 5.7033766875166351e+19 2.4303502640591363e+26
15.55776 5710146 15208649293828.273 5.7895707912376009e+19 2.4794457980781972e+26
15.56276 5738768 15361497634455.895 5.8770683012103930e+19 2.5295335536125703e+26
15.56776 5767534 15515884981257.248 5.9658898099471229e+19 2.5806340948020681e+26
15.57276 5796444 15671822926959.484 6.0560530978282562e+19 2.6327665985662403e+26
15.57776 5825499 15829328557098.004 6.1475793121024958e+19 2.6859524146910477e+26
15.58276 5854699 15988413662117.828 6.2404867322821616e+19 2.7402114657538320e+26
15.58776 5884046 16149101069966.391 6.3348003037897630e+19 2.7955678160937089e+26
15.59276 5913540 16311402853616.270 6.4305389151506522e+19 2.8520422474038321e+26
15.59776 5943182 16475336691715.514 6.5277249635642049e+19 2.9096578558869294e+26
15.60276 5972972 16640914861678.709 6.6263778658991227e+19 2.9684362296735384e+26
15.60776 6002912 16808160902449.465 6.7265239814536217e+19 3.0284033622702375e+26
15.61276 6033001 16977081754855.033 6.8281799745410204e+19 3.0895797207093112e+26
15.61776 6063242 17147706934749.508 6.9313763180217836e+19 3.1519943517867595e+26
15.62276 6093634 17320043621757.354 7.0361302690441839e+19 3.2156686249015796e+26
15.62776 6124179 17494116085701.953 7.1424696767765053e+19 3.2806306131578885e+26
15.63276 6154876 17669931664017.535 7.2504123044119855e+19 3.3469025295241696e+26
15.63776 6185728 17847520726808.465 7.3599902919391535e+19 3.4145157054724549e+26
15.64276 6216734 18026890857659.938 7.4712220290374124e+19 3.4834933286489404e+26
15.64776 6247895 18208061248437.348 7.5841332928492700e+19 3.5538634381373108e+26
15.65276 6279213 18391057132146.863 7.6987539342007681e+19 3.6256569600363419e+26
15.65776 6310688 18575892269337.949 7.8151069226306093e+19 3.6989008600483377e+26
15.66276 6342320 18762580490026.859 7.9332154875605778e+19 3.7736225662345138e+26
15.66776 6374111 18951147585258.941 8.0531107009243890e+19 3.8498548077198910e+26
15.67276 6406061 19141607701674.559 8.1748165469726491e+19 3.9276261769446176e+26
15.67776 6438172 19333987068390.629 8.2983650145407746e+19 4.0069707350853649e+26
15.68276 6470443 19528294118070.910 8.4237769596260205e+19 4.0879157598588576e+26
15.68776 6502877 19724561500533.582 8.5510891410496504e+19 4.1704991485938049e+26
15.69276 6535472 19922791817538.336 8.6803191507609207e+19 4.2547467585513712e+26
15.69776 6568232 20123024265518.188 8.8115086976017990e+19 4.3407005261332908e+26
15.70276 6601155 20325261656048.492 8.9446760344940282e+19 4.4283874605737703e+26
15.70776 6634244 20529537574775.648 9.0798599163862532e+19 4.5178484227955268e+26
15.71276 6667498 20735861174053.668 9.2170833016343986e+19 4.6091142644687298e+26
15.71776 6700919 20944260312104.723 9.3563818552448729e+19 4.7022246674490654e+26
15.72276 6734507 21154750609039.016 9.4977834239741166e+19 4.7972145356317350e+26
15.72776 6768264 21367360391013.371 9.6413247159863804e+19 4.8941251552723436e+26
15.73276 6802190 21582105624087.664 9.7870344672704758e+19 4.9929928964896841e+26
15.73776 6836286 21799008731771.863 9.9349460984872944e+19 5.0938577331055174e+26
15.74276 6870553 22018092345281.641 1.0085093533138141e+20 5.1967604515442673e+26
15.74776 6904992 22239379305259.660 1.0237511204677178e+20 5.3017426669479528e+26
15.75276 6939604 22462892663317.008 1.0392234063718061e+20 5.4088468395979619e+26
15.75776 6974388 22688642671262.461 1.0549288509870111e+20 5.5181099620731588e+26
15.76276 7009348 22916672228393.199 1.0708724026420214e+20 5.6295855863230161e+26
15.76776 7044482 23146985411184.129 1.0870563406863180e+20 5.7433091675345504e+26
15.77276 7079793 23379619142637.113 1.1034852815652613e+20 5.8593330400532487e+26
15.77776 7115280 23614584276893.563 1.1201620450489726e+20 5.9776974195827009e+26
15.78276 7150946 23851918306169.398 1.1370913773196986e+20 6.0984567109061563e+26
15.78776 7186790 24091632393295.664 1.1542761920304736e+20 6.2216528397257342e+26
15.79276 7222814 24333757870309.988 1.1717208819329497e+20 6.3473388465486605e+26
15.79776 7259019 24578319656316.945 1.1894294258142436e+20 6.4755654140262318e+26
15.80276 7295405 24825336091156.598 1.2074053650950980e+20 6.6063806249033364e+26
15.80776 7331973 25074832446339.531 1.2256527826969462e+20 6.7398370622701650e+26
15.81276 7368725 25326841095928.895 1.2441763285747961e+20 6.8759920995639661e+26
15.81776 7405661 25581380965631.086 1.2629797111279590e+20 7.0148968364845365e+26
15.82276 7442782 25838478018797.098 1.2820671974509204e+20 7.1566070945661920e+26
15.82776 7480089 26098158452902.801 1.3014431176872776e+20 7.3011798164244356e+26
15.83276 7517583 26360448700948.098 1.3211118659012734e+20 7.4486730876182411e+26
15.83776 7555265 26625375433590.383 1.3410779009604565e+20 7.5991461589193447e+26
15.84276 7593136 26892965560461.004 1.3613457474290627e+20 7.7526594689958802e+26
15.84776 7631197 27163246232217.672 1.3819199964728351e+20 7.9092746675172624e+26
15.85276 7669448 27436237687455.215 1.4028047580500265e+20 8.0690504302729198e+26
15.85776 7707891 27711974647037.387 1.4240052969839151e+20 8.2320549811824464e+26
15.86276 7746527 27990484994572.852 1.4455264096200961e+20 8.3983537429886111e+26
15.86776 7785357 28271796861671.738 1.4673729626363226e+20 8.5680134461592734e+26
15.87276 7824381 28555931330378.969 1.4895493228862377e+20 8.7410976855616653e+26
15.87776 7863601 28842924260151.695 1.5120610602498333e+20 8.9176802171268732e+26
15.88276 7903018 29132804536919.949 1.5349132580502136e+20 9.0978318452487513e+26
15.88776 7942632 29425593892710.316 1.5581104853497181e+20 9.2816201117790240e+26
15.89276 7982444 29721321614686.430 1.5816579572406010e+20 9.4691184599983210e+26
15.89776 8022456 30020024731846.418 1.6055615651437838e+20 9.6604066102338761e+26
15.90276 8062669 30321733161663.355 1.6298266951400047e+20 9.8555611729586190e+26
15.90776 8103083 30626469525162.551 1.6544581991446535e+20 1.0054655318918652e+27
15.91276 8143700 30934271750532.352 1.6794622212450579e+20 1.0257773548521812e+27
15.91776 8184521 31245170548350.695 1.7048443856246617e+20 1.0464997128183015e+27
15.92276 8225546 31559189224383.848 1.7306097668666783e+20 1.0676403745545316e+27
15.92776 8266777 31876366624598.363 1.7567647719187369e+20 1.0892082958957760e+27
15.93276 8308214 32196726519573.922 1.7833146289031738e+20 1.1112115613825856e+27
15.93776 8349859 32520308377353.816 1.8102659257900561e+20 1.1336594801176320e+27
15.94276 8391713 32847144268997.012 1.8376247054254945e+20 1.1565610160208863e+27
15.94776 8433777 33177266543177.504 1.8653970978698533e+20 1.1799253103350667e+27
15.95276 8476051 33510699921547.867 1.8935886513516590e+20 1.2037611169315480e+27
15.95776 8518537 33847485142787.543 1.9222063306205531e+20 1.2280784928133590e+27
15.96276 8561237 34187663387577.887 1.9512572179945780e+20 1.2528877167204427e+27
15.96776 8604150 34531252202687.387 1.9807464433728815e+20 1.2781975113246895e+27
15.97276 8647279 34878301369978.168 2.0106819649996109e+20 1.3040191359234698e+27
15.97776 8690623 35228828853700.008 2.0410690729153705e+20 1.3303616712031758e+27
15.98276 8734185 35582885178330.727 2.0719159432536782e+20 1.3572368132572180e+27
15.98776 8777966 35940505109848.289 2.1032294682792319e+20 1.3846552767079218e+27
15.99276 8821965 36301707252122.852 2.1350151868610203e+20 1.4126267060673701e+27
15.99776 8866186 36666551533634.977 2.1672823461285292e+20 1.4411641342223986e+27
16.00276 8910627 37035048803559.258 2.2000359378675889e+20 1.4702769691097468e+27
16.00776 8955292 37407259841217.719 2.2332854564830393e+20 1.4999787428480700e+27
16.01276 9000181 37783212647004.828 2.2670375670427032e+20 1.5302806141018772e+27
16.01776 9045294 38162935361699.469 2.3012990100424085e+20 1.5611939328996213e+27
16.02276 9090634 38546481708005.992 2.3360789148245443e+20 1.5927323459355383e+27
16.02776 9136201 38933880489911.539 2.3713842443625031e+20 1.6249076898137213e+27
16.03276 9181997 39325177787478.195 2.4072236133574826e+20 1.6577334483027914e+27
16.03776 9228021 39720394341910.367 2.4436033958989896e+20 1.6912211990683477e+27
16.04276 9274277 40119594128343.141 2.4805340270866645e+20 1.7253864070965608e+27
16.04776 9320765 40522807180091.813 2.5180229104008269e+20 1.7602419086343020e+27
16.05276 9367485 40930063680653.883 2.5560775331104850e+20 1.7958007600711526e+27
16.05776 9414440 41341420312806.289 2.5947079474584882e+20 1.8320785764333755e+27
16.06276 9461630 41756907957729.719 2.6339218851794069e+20 1.8690889700797953e+27
16.06776 9509057 42176575393300.313 2.6737288524641570e+20 1.9068473908266790e+27
16.07276 9556721 42600454076921.570 2.7141368074277215e+20 1.9453679936527878e+27
16.07776 9604624 43028593542787.391 2.7551555192005378e+20 1.9846668289758999e+27
16.08276 9652768 43461043842002.805 2.7967949167220844e+20 2.0247602930676301e+27
16.08776 9701152 43897828396389.688 2.8390624573572455e+20 2.0656625802869252e+27
16.09276 9749780 44339016085909.008 2.8819700913056095e+20 2.1073924142690064e+27
16.09776 9798650 44784621835201.414 2.9255246316886796e+20 2.1499637222209542e+27
16.10276 9847766 45234715489521.023 2.9697383451858416e+20 2.1933959397779887e+27
16.10776 9897129 45689340096620.320 3.0146209997282935e+20 2.2377062754362385e+27
16.11276 9946738 46148520500355.164 3.0601806541653102e+20 2.2829104356898112e+27
16.11776 9996596 46612318831773.922 3.1064291607403083e+20 2.3290280840529215e+27
