logY Y sqrtY_P sqrtY_T sqrtY_L1 sqrtY_L2 sqrtY_R
14.77925 2621478 -0.1414252 0.0175586 0.0714083 0.1615493 -0.3919414
14.80233 2682695 -0.0288755 0.0106173 0.0758577 0.1957213 -0.3110719
14.82542 2745342 0.1193622 -0.0130897 0.0773721 0.2713855 -0.2163056
14.84850 2809451 0.2301377 -0.0234212 0.0757144 0.2974066 -0.1195622
14.87158 2875058 0.3471885 -0.0288892 0.0762990 0.3155647 -0.0157860
14.89467 2942196 0.4253015 -0.0169673 0.0834078 0.3011254 0.0577356
14.91775 3010902 0.4788996 0.0042241 0.0968078 0.2777513 0.1001164
14.94083 3081213 0.4842881 0.0089369 0.0843466 0.2262291 0.1647755
14.96392 3153166 0.4791485 0.0015617 0.0612983 0.1792099 0.2370785
14.98700 3226799 0.3106728 -0.0118739 0.0031404 0.0450429 0.2743635
15.01008 3302151 0.1232928 -0.0006833 -0.0281265 -0.0823294 0.2344320
15.03317 3379263 0.0656195 0.0119286 -0.0374813 -0.1482296 0.2394018
15.05625 3458176 0.0610970 0.0205676 -0.0245321 -0.1352988 0.2003602
15.07934 3538931 0.1238511 0.0252616 -0.0110992 -0.1090824 0.2187710
15.10242 3621572 0.2337005 0.0167532 -0.0096666 -0.0792592 0.3058731
15.12550 3706144 0.2899317 0.0036876 -0.0160485 -0.0592081 0.3615007
15.14859 3792690 0.2870003 0.0018746 -0.0194841 -0.0640758 0.3686856
15.17167 3881257 0.2151024 -0.0143940 -0.0403556 -0.0778847 0.3477366
15.19475 3971892 0.1437938 -0.0270865 -0.0595210 -0.0973033 0.3277046
15.21784 4064644 0.1279391 -0.0286165 -0.0452685 -0.0499559 0.2517801
15.24092 4159562 0.0590847 -0.0130023 -0.0383229 -0.0759617 0.1863716
15.26400 4256696 -0.0385573 0.0050061 -0.0425541 -0.1426802 0.1416710
15.28709 4356099 0.0091672 0.0040515 -0.0248614 -0.0867385 0.1167156
15.31017 4457822 -0.0329570 0.0018193 -0.0108636 -0.0380484 0.0141357
15.33325 4561922 -0.1430982 0.0115301 0.0006737 -0.0325690 -0.1227331
15.35634 4668452 -0.1764776 0.0101736 0.0014845 -0.0260673 -0.1620684
15.37942 4777470 -0.2367857 0.0143994 -0.0188390 -0.0997151 -0.1326310
15.40251 4889034 -0.2290185 0.0008325 -0.0397323 -0.1216942 -0.0684246
15.42559 5003202 -0.0718154 -0.0078286 -0.0315637 -0.0712050 0.0387819
15.44867 5120037 -0.1149835 -0.0068518 -0.0408257 -0.1019214 0.0346154
15.47176 5239601 -0.1841580 -0.0056789 -0.0613089 -0.1668898 0.0497196
15.49484 5361956 -0.2344710 0.0025871 -0.0649740 -0.2026832 0.0305989
15.51792 5487169 -0.2861404 0.0166583 -0.0532682 -0.2097792 -0.0397513
15.54101 5615306 -0.2840533 0.0057973 -0.0436207 -0.1482539 -0.0979760
15.56409 5746434 -0.3664491 0.0048035 -0.0481994 -0.1590088 -0.1640444
15.58717 5880625 -0.4106625 -0.0009245 -0.0539029 -0.1589352 -0.1968998
15.61026 6017950 -0.4150460 -0.0131542 -0.0561339 -0.1289391 -0.2168189
15.63334 6158482 -0.3535633 -0.0127535 -0.0508327 -0.1142374 -0.1757396
15.65642 6302295 -0.2712484 0.0095082 -0.0254005 -0.1047258 -0.1506303
15.67951 6449466 -0.1516665 0.0187034 0.0003896 -0.0549413 -0.1158182
15.70259 6600075 -0.0800952 0.0154036 0.0154159 0.0000369 -0.1109516
15.72568 6754200 -0.0767115 -0.0053752 0.0150698 0.0613351 -0.1477413
15.74876 6911924 -0.0452887 -0.0096721 0.0217883 0.0943812 -0.1517862
15.77184 7073332 -0.0235199 -0.0060032 0.0263903 0.0971806 -0.1410876
15.79493 7238509 -0.0414027 -0.0145121 0.0196975 0.1026290 -0.1492171
15.81801 7407543 -0.1072730 -0.0120660 0.0209334 0.0989984 -0.2151388
15.84109 7580524 -0.0508428 -0.0147068 0.0332929 0.1439994 -0.2134282
15.86418 7757545 0.0382632 -0.0035848 0.0429891 0.1397222 -0.1408633
15.88726 7938699 0.0841337 0.0088239 0.0483419 0.1185544 -0.0915865
15.91034 8124084 0.0878110 0.0155479 0.0588702 0.1299671 -0.1165742
15.93343 8313798 0.0953160 0.0103334 0.0594624 0.1473874 -0.1218672
15.95651 8507942 0.1126424 0.0116350 0.0621125 0.1514327 -0.1125378
15.97959 8706620 0.1101645 0.0067483 0.0540463 0.1418944 -0.0925244
16.00268 8909938 0.1939615 0.0066617 0.0504931 0.1314947 0.0053120
16.02576 9118003 0.2845937 0.0117069 0.0466396 0.1047984 0.1214488
16.04884 9330927 0.4335841 0.0078100 0.0475743 0.1192932 0.2589066
16.07193 9548823 0.3424557 -0.0015891 0.0224542 0.0721302 0.2494603
16.09501 9771808 0.3044199 -0.0095679 0.0043576 0.0417768 0.2678533
16.11810 10000000 0.2831528 -0.0096949 -0.0046533 0.0151253 0.2823756
