logY Y sqrtY_P sqrtY_T sqrtY_L1 sqrtY_L2 sqrtY_R
14.80233 2682695 -0.2487366 -0.0004406 -0.0099616 -0.0487063 -0.1896280
14.82542 2745342 -0.2797501 0.0032888 -0.0076141 -0.0462922 -0.2291326
14.84850 2809451 -0.2290519 0.0019204 -0.0052512 -0.0310572 -0.1946639
14.87158 2875058 -0.2431495 -0.0047467 -0.0074401 -0.0253338 -0.2056288
14.89467 2942196 -0.3095749 -0.0125952 -0.0137822 -0.0374227 -0.2457749
14.91775 3010902 -0.2967118 -0.0156264 -0.0188922 -0.0553950 -0.2067982
14.94083 3081213 -0.3138633 -0.0162458 -0.0200228 -0.0594996 -0.2180951
14.96392 3153166 -0.3430332 -0.0156604 -0.0200310 -0.0610037 -0.2463381
14.98700 3226799 -0.3382191 -0.0045729 -0.0134310 -0.0557228 -0.2644924
15.01008 3302151 -0.2942369 0.0023667 -0.0088202 -0.0500174 -0.2377661
15.03317 3379263 -0.2660699 0.0070821 -0.0073369 -0.0543897 -0.2114254
15.05625 3458176 -0.3274732 0.0096790 -0.0083410 -0.0659023 -0.2629088
15.07934 3538931 -0.3248516 0.0046018 -0.0082417 -0.0527127 -0.2684990
15.10242 3621572 -0.1613323 -0.0011143 -0.0045397 -0.0199127 -0.1357656
15.12550 3706144 0.0488652 -0.0021425 0.0009832 0.0102726 0.0397519
15.14859 3792690 0.1279223 -0.0039985 0.0037482 0.0287376 0.0994349
15.17167 3881257 0.1381668 -0.0072169 0.0069814 0.0529496 0.0854528
15.19475 3971892 0.1389417 -0.0062740 0.0071248 0.0513094 0.0867816
15.21784 4064644 0.2003525 -0.0111550 0.0054889 0.0553323 0.1506862
15.24092 4159562 0.2683865 -0.0152878 0.0055217 0.0658283 0.2123242
15.26400 4256696 0.2747069 -0.0077230 0.0055962 0.0472886 0.2295451
15.28709 4356099 0.2773662 -0.0027990 0.0095589 0.0547922 0.2158141
15.31017 4457822 0.3005405 -0.0070927 0.0101190 0.0683269 0.2291873
15.33325 4561922 0.3623706 -0.0114965 0.0103313 0.0803983 0.2831375
15.35634 4668452 0.4074916 -0.0100563 0.0109721 0.0800015 0.3265742
15.37942 4777470 0.4110651 -0.0054837 0.0117648 0.0725335 0.3322505
15.40251 4889034 0.3998648 -0.0048010 0.0087745 0.0558755 0.3400158
15.42559 5003202 0.3762539 -0.0020488 0.0094047 0.0521459 0.3167522
15.44867 5120037 0.3743924 -0.0010274 0.0111214 0.0581758 0.3061225
15.47176 5239601 0.3717745 -0.0065443 0.0114706 0.0737139 0.2931343
15.49484 5361956 0.3789878 -0.0110145 0.0040055 0.0475640 0.3384328
15.51792 5487169 0.3880251 -0.0159714 -0.0048929 0.0154642 0.3934252
15.54101 5615306 0.3968808 -0.0185385 -0.0088374 0.0021597 0.4220969
15.56409 5746434 0.3053031 -0.0131633 -0.0110055 -0.0221188 0.3515907
15.58717 5880625 0.2163538 -0.0047744 -0.0114725 -0.0454264 0.2780271
15.61026 6017950 0.1665890 0.0013219 -0.0105725 -0.0561670 0.2320065
15.63334 6158482 0.1389031 0.0013607 -0.0131061 -0.0689319 0.2195803
15.65642 6302295 0.0183619 0.0028677 -0.0191479 -0.1029085 0.1375506
15.67951 6449466 -0.0513760 -0.0065846 -0.0216674 -0.0918755 0.0687515
15.70259 6600075 -0.0043342 -0.0157775 -0.0226483 -0.0737975 0.1078891
15.72568 6754200 0.0466634 -0.0193163 -0.0197868 -0.0506429 0.1364095
15.74876 6911924 -0.0127261 -0.0159938 -0.0222303 -0.0711665 0.0966644
15.77184 7073332 -0.1036118 -0.0183994 -0.0266145 -0.0870736 0.0284758
15.79493 7238509 -0.1841302 -0.0195416 -0.0272801 -0.0875459 -0.0497626
15.81801 7407543 -0.3120753 -0.0209650 -0.0287353 -0.0912637 -0.1711113
15.84109 7580524 -0.2737945 -0.0198807 -0.0266945 -0.0837705 -0.1434487
15.86418 7757545 -0.2322805 -0.0151217 -0.0263585 -0.0939876 -0.0968126
15.88726 7938699 -0.2184592 -0.0129481 -0.0250292 -0.0927754 -0.0877065
15.91034 8124084 -0.2310754 -0.0140525 -0.0214631 -0.0721837 -0.1233761
15.93343 8313798 -0.2397533 -0.0125985 -0.0187698 -0.0623519 -0.1460331
15.95651 8507942 -0.2539584 -0.0120711 -0.0119009 -0.0293263 -0.2006601
15.97959 8706620 -0.2772880 -0.0115515 -0.0087605 -0.0149230 -0.2420530
16.00268 8909938 -0.2509999 -0.0088413 -0.0083140 -0.0194662 -0.2143785
16.02576 9118003 -0.2076845 -0.0089979 -0.0072325 -0.0136673 -0.1777868
16.04884 9330927 -0.1456083 -0.0149949 -0.0027255 0.0238602 -0.1517480
16.07193 9548823 -0.0437795 -0.0199719 0.0003320 0.0515901 -0.0757296
16.09501 9771808 0.0015847 -0.0259508 -0.0009907 0.0599244 -0.0313981
16.11810 10000000 0.0876575 -0.0289811 -0.0016382 0.0642624 0.0540143
