logY Y sqrtY_P sqrtY_T sqrtY_L1 sqrtY_L2 sqrtY_R
14.80233 2682695 -0.1037068 0.0015170 -0.0258490 -0.0820978 0.0027230
14.82542 2745342 -0.0623574 -0.0117158 -0.0118607 -0.0004345 -0.0383464
14.84850 2809451 -0.0236232 -0.0215445 0.0056448 0.0815678 -0.0892914
14.87158 2875058 -0.0918399 -0.0100647 0.0063300 0.0491843 -0.1372895
14.89467 2942196 -0.1783111 0.0022783 -0.0052642 -0.0226273 -0.1526979
14.91775 3010902 -0.2051225 0.0016895 -0.0129681 -0.0439726 -0.1498714
14.94083 3081213 -0.1960873 -0.0041265 -0.0250347 -0.0627245 -0.1042015
14.96392 3153166 -0.1609538 0.0010501 -0.0362467 -0.1118903 -0.0138669
14.98700 3226799 -0.1465063 0.0072775 -0.0437496 -0.1530811 0.0430468
15.01008 3302151 -0.1024706 0.0112820 -0.0311412 -0.1272696 0.0446582
15.03317 3379263 -0.1872901 0.0100447 -0.0390723 -0.1473509 -0.0109116
15.05625 3458176 -0.3026277 0.0022395 -0.0487983 -0.1531134 -0.1029556
15.07934 3538931 -0.4579871 -0.0059762 -0.0646649 -0.1760657 -0.2112804
15.10242 3621572 -0.5082607 -0.0118636 -0.0718235 -0.1798795 -0.2446941
15.12550 3706144 -0.4512594 -0.0053954 -0.0525951 -0.1415990 -0.2516699
15.14859 3792690 -0.3661702 -0.0087496 -0.0284386 -0.0590669 -0.2699152
15.17167 3881257 -0.2981437 -0.0106203 -0.0159746 -0.0160625 -0.2554863
15.19475 3971892 -0.1635751 -0.0022109 0.0008432 0.0091624 -0.1713698
15.21784 4064644 -0.0221192 0.0014013 0.0132472 0.0355378 -0.0723055
15.24092 4159562 0.0691276 0.0104558 0.0230741 0.0378549 -0.0022573
15.26400 4256696 0.1116631 0.0160816 0.0299849 0.0417104 0.0238862
15.28709 4356099 0.1565739 0.0042080 0.0202612 0.0481599 0.0839449
15.31017 4457822 0.1603041 -0.0063742 0.0052503 0.0348740 0.1265541
15.33325 4561922 0.2008971 -0.0027437 0.0044161 0.0214795 0.1777451
15.35634 4668452 0.1447939 0.0092053 0.0038136 -0.0161748 0.1479498
15.37942 4777470 0.1331995 0.0144159 0.0072170 -0.0215962 0.1331628
15.40251 4889034 0.2131019 0.0095263 0.0143113 0.0143551 0.1749092
15.42559 5003202 0.3378112 0.0050079 0.0289963 0.0719656 0.2318414
15.44867 5120037 0.4038766 -0.0118176 0.0348193 0.1399110 0.2409638
15.47176 5239601 0.4204030 -0.0206471 0.0513326 0.2159397 0.1737778
15.49484 5361956 0.3822534 -0.0215717 0.0487912 0.2110889 0.1439450
15.51792 5487169 0.4253513 -0.0216203 0.0454199 0.2011209 0.2004308
15.54101 5615306 0.4561466 -0.0151985 0.0447815 0.1799405 0.2466231
15.56409 5746434 0.5300949 -0.0003029 0.0548004 0.1653104 0.3102871
15.58717 5880625 0.5438705 0.0162245 0.0543845 0.1144802 0.3587813
15.61026 6017950 0.5340720 0.0258584 0.0429572 0.0512967 0.4139597
15.63334 6158482 0.3976111 0.0234527 0.0177532 -0.0170978 0.3735030
15.65642 6302295 0.2578463 0.0132452 -0.0106134 -0.0715754 0.3267899
15.67951 6449466 0.1172408 0.0010321 -0.0321026 -0.0994036 0.2477148
15.70259 6600075 0.0618758 -0.0084940 -0.0333171 -0.0744687 0.1781557
15.72568 6754200 0.1087657 -0.0061319 -0.0132729 -0.0214225 0.1495931
15.74876 6911924 0.0460930 -0.0038836 0.0006217 0.0135165 0.0358385
15.77184 7073332 -0.0197916 -0.0067398 0.0072592 0.0419978 -0.0623088
15.79493 7238509 0.0652668 -0.0045425 0.0206369 0.0755389 -0.0263665
15.81801 7407543 0.1519755 -0.0037849 0.0338783 0.1129902 0.0088919
15.84109 7580524 0.1313159 -0.0044620 0.0346007 0.1171887 -0.0160115
15.86418 7757545 0.0742620 -0.0073329 0.0326188 0.1198558 -0.0708797
15.88726 7938699 0.1010663 -0.0021175 0.0405426 0.1279810 -0.0653399
15.91034 8124084 0.0153401 0.0048189 0.0303225 0.0765114 -0.0963127
15.93343 8313798 -0.1185555 0.0138645 0.0107178 -0.0094395 -0.1336983
15.95651 8507942 -0.2001305 0.0184054 -0.0056318 -0.0721109 -0.1407933
15.97959 8706620 -0.1548004 0.0086633 -0.0016333 -0.0308892 -0.1309413
16.00268 8909938 -0.1429912 0.0033990 -0.0066353 -0.0301022 -0.1096527
16.02576 9118003 -0.1507852 -0.0006072 -0.0175817 -0.0509227 -0.0816736
16.04884 9330927 -0.1230821 -0.0127021 -0.0255699 -0.0386025 -0.0462077
16.07193 9548823 -0.0650616 -0.0236082 -0.0328437 -0.0277056 0.0190960
16.09501 9771808 -0.0669973 -0.0249275 -0.0422545 -0.0519801 0.0521649
16.11810 10000000 -0.1355795 -0.0243130 -0.0557171 -0.0942113 0.0386619
