logY Y sqrtY_P sqrtY_T sqrtY_L1 sqrtY_L2 sqrtY_R
14.77925 2621478 0.4573016 -0.0278404 -0.0045228 0.0699525 0.4197123
14.80233 2682695 0.4113681 -0.0185752 0.0061069 0.0740462 0.3497901
14.82542 2745342 0.4979142 -0.0028193 0.0444597 0.1418367 0.3144371
14.84850 2809451 0.5023775 0.0120787 0.0656774 0.1607960 0.2638254
14.87158 2875058 0.4538915 0.0168153 0.0472911 0.0914271 0.2983580
14.89467 2942196 0.3905329 0.0112980 0.0145352 0.0097114 0.3549882
14.91775 3010902 0.2816159 0.0127318 -0.0021043 -0.0445084 0.3154968
14.94083 3081213 0.2565799 0.0191268 -0.0055190 -0.0739377 0.3169097
14.96392 3153166 0.3019979 0.0106056 -0.0078162 -0.0552655 0.3544740
14.98700 3226799 0.2693852 0.0168338 -0.0109512 -0.0833552 0.3468579
15.01008 3302151 0.3224105 0.0095475 0.0026213 -0.0207787 0.3310204
15.03317 3379263 0.3843922 -0.0142217 0.0150627 0.0878528 0.2956984
15.05625 3458176 0.3192399 -0.0299227 0.0149477 0.1346112 0.1996037
15.07934 3538931 0.2391506 -0.0276408 0.0216567 0.1478922 0.0972425
15.10242 3621572 0.1471988 -0.0118047 0.0263299 0.1144037 0.0182700
15.12550 3706144 0.0893154 -0.0022148 0.0421283 0.1330289 -0.0836269
15.14859 3792690 0.0782844 0.0022748 0.0528393 0.1516935 -0.1285232
15.17167 3881257 -0.0014069 0.0040819 0.0443880 0.1209182 -0.1707950
15.19475 3971892 -0.1177674 0.0082813 0.0250227 0.0502237 -0.2012951
15.21784 4064644 -0.1932965 0.0184088 0.0176947 -0.0021428 -0.2272573
15.24092 4159562 -0.2137902 0.0258393 0.0270037 0.0034928 -0.2701260
15.26400 4256696 -0.2249947 0.0187576 0.0240153 0.0157727 -0.2835403
15.28709 4356099 -0.2157136 -0.0031199 0.0160552 0.0575250 -0.2861739
15.31017 4457822 -0.0906046 -0.0192004 0.0236542 0.1285633 -0.2236217
15.33325 4561922 0.0125612 -0.0330917 0.0236904 0.1703460 -0.1483834
15.35634 4668452 0.0412283 -0.0375764 0.0305599 0.2044087 -0.1561640
15.37942 4777470 -0.0587954 -0.0171596 0.0274888 0.1339450 -0.2030696
15.40251 4889034 -0.1324988 0.0011338 0.0261536 0.0750590 -0.2348453
15.42559 5003202 -0.1820582 0.0157708 0.0250647 0.0278813 -0.2507749
15.44867 5120037 -0.2257033 0.0188634 0.0284950 0.0288941 -0.3019559
15.47176 5239601 -0.3136716 0.0198988 0.0080062 -0.0356782 -0.3058984
15.49484 5361956 -0.2939304 0.0112163 -0.0117028 -0.0687576 -0.2246862
15.51792 5487169 -0.2736955 0.0190915 -0.0238491 -0.1288222 -0.1401156
15.54101 5615306 -0.2749036 0.0170048 -0.0420504 -0.1771660 -0.0726920
15.56409 5746434 -0.1785533 0.0057321 -0.0464753 -0.1566227 0.0188126
15.58717 5880625 -0.1478156 -0.0078565 -0.0565234 -0.1460012 0.0625657
15.61026 6017950 -0.1543806 -0.0202074 -0.0652333 -0.1350781 0.0661382
15.63334 6158482 -0.0757057 -0.0283084 -0.0544413 -0.0783993 0.0854434
15.65642 6302295 0.0022578 -0.0279392 -0.0430482 -0.0453274 0.1185726
15.67951 6449466 0.0046380 -0.0239569 -0.0315591 -0.0228073 0.0829614
15.70259 6600075 -0.0680219 -0.0104655 -0.0234521 -0.0389603 0.0048560
15.72568 6754200 -0.0819672 0.0051376 -0.0177568 -0.0686839 -0.0006641
15.74876 6911924 -0.0738960 0.0170627 -0.0084220 -0.0764547 -0.0060819
15.77184 7073332 -0.0870294 0.0164896 -0.0141935 -0.0920500 0.0027245
15.79493 7238509 -0.0899703 0.0088847 -0.0236739 -0.0976766 0.0224955
15.81801 7407543 -0.1915544 0.0087391 -0.0560102 -0.1942488 0.0499655
15.84109 7580524 -0.2116327 0.0156143 -0.0546264 -0.2107229 0.0381023
15.86418 7757545 -0.1050404 0.0136457 -0.0366945 -0.1510213 0.0690297
15.88726 7938699 -0.0501863 0.0047210 -0.0277535 -0.0974243 0.0702704
15.91034 8124084 0.0351626 -0.0163987 -0.0057520 0.0319393 0.0253740
15.93343 8313798 0.0620875 -0.0327185 0.0105401 0.1297751 -0.0455091
15.95651 8507942 -0.0105382 -0.0299742 0.0090559 0.1170896 -0.1067095
15.97959 8706620 -0.1044193 -0.0099782 -0.0008091 0.0275063 -0.1211383
16.00268 8909938 -0.2041361 0.0103100 -0.0159850 -0.0788859 -0.1195753
16.02576 9118003 -0.2397420 0.0107942 -0.0219937 -0.0983646 -0.1301778
16.04884 9330927 -0.3230349 0.0085922 -0.0290647 -0.1129715 -0.1895909
16.07193 9548823 -0.3939053 0.0131800 -0.0324879 -0.1370046 -0.2375928
16.09501 9771808 -0.3583100 0.0065754 -0.0225115 -0.0872617 -0.2551122
16.11810 10000000 -0.2364630 0.0060403 0.0014833 -0.0136723 -0.2303143
