u w Y P_over_sqrtY rms16 mean16
87991 2.0000909 2.2729597 -0.031647 0.218907 -0.168701
87997 27.074959 2.2728048 -0.025903 0.018013 -0.016571
88003 2.0000909 2.2726498 -0.071773 0.191351 -0.157713
88023 41.596314 2.2721334 0.167246 0.093625 0.052782
88039 9.3363027 2.2717205 -0.010514 0.058015 -0.045132
88041 6.0008179 2.2716689 0.064098 0.044626 0.004960
88069 2.0000908 2.2709466 0.270755 0.148322 0.088832
88081 9.3363012 2.2706373 0.073243 0.039306 0.010666
88093 2.0000908 2.2703279 0.056113 0.041463 0.002020
88117 2.0000908 2.2697096 -0.127102 0.274932 -0.228154
88123 9.3362998 2.2695551 -0.050586 0.041999 -0.038695
88129 2.0000908 2.2694005 -0.165764 0.225424 -0.197583
88141 5.0710392 2.2690916 -0.209342 0.124640 -0.111208
88147 4.1242704 2.2689371 -0.121504 0.077413 -0.073304
88149 6.0008169 2.2688856 0.055408 0.041183 0.001742
88153 5.7811880 2.2687827 0.132960 0.074976 0.035355
88167 6.0008167 2.2684224 0.071678 0.047645 0.008615
88171 4.4923892 2.2683195 -0.158423 0.222375 -0.194261
88177 2.0000907 2.2681652 0.082488 0.060380 -0.007970
88183 4.1311737 2.2680108 -0.168966 0.101957 -0.093233
88201 4.1207237 2.2675480 -0.152207 0.220230 -0.191937
88203 6.0008164 2.2674966 -0.223041 0.130871 -0.116127
88207 9.3362970 2.2673937 -0.054128 0.031879 -0.028423
88221 28.026686 2.2670339 0.025374 0.067739 -0.042051
88237 2.0000907 2.2666228 0.240232 0.130090 0.070190
88239 12.879256 2.2665715 -0.223285 0.132167 -0.117609
88243 4.2284756 2.2664687 -0.160889 0.234423 -0.203672
88257 42.109859 2.2661092 -0.109911 0.246788 -0.203586
88261 2.0000906 2.2660065 0.101140 0.060995 0.020990
88267 4.2925679 2.2658525 -0.196747 0.166499 -0.153250
88279 4.4188660 2.2655445 0.057838 0.041933 0.002587
88291 9.3362942 2.2652365 -0.045314 0.051180 -0.045877
88293 15.239353 2.2651852 0.088393 0.072113 -0.018440
88309 5.7811820 2.2647748 -0.162810 0.110303 -0.101938
88311 6.0008154 2.2647235 -0.153660 0.251411 -0.215271
88321 2.0000906 2.2644671 0.055555 0.041310 0.001311
88327 2.0000906 2.2643133 -0.102807 0.220009 -0.184106
88329 6.0008152 2.2642620 -0.111316 0.110635 -0.103258
88333 9.3362928 2.2641595 -0.045143 0.051532 -0.046133
88339 2.0000906 2.2640057 -0.135064 0.214002 -0.184910
88369 5.0710279 2.2632371 -0.131881 0.230608 -0.196241
88381 4.5990451 2.2629298 -0.040948 0.183572 -0.145557
88393 4.4923702 2.2626226 -0.112893 0.082043 -0.078563
88399 4.1729628 2.2624690 -0.224081 0.131397 -0.116484
88401 12.777019 2.2624178 0.106297 0.063701 0.013358
88411 2.0000905 2.2621619 -0.109829 0.206265 -0.175306
88419 6.0008144 2.2619573 0.180635 0.101391 0.054392
88423 2.0000905 2.2618549 -0.087557 0.279975 -0.224252
88447 4.1123316 2.2612412 0.068095 0.057200 -0.014375
88459 9.3362886 2.2609344 0.056126 0.031099 0.006480
88471 2.0000904 2.2606278 0.179539 0.100774 0.053846
88477 4.1810857 2.2604745 -0.207185 0.125173 -0.112726
88483 5.0710223 2.2603212 -0.184169 0.109306 -0.098313
88491 17.363944 2.2601168 -0.191758 0.112439 -0.099676
88507 4.2668884 2.2597083 -0.118138 0.273217 -0.225242
88509 12.579896 2.2596572 -0.160142 0.238549 -0.206628
88513 2.0000904 2.2595551 0.055590 0.041360 0.000994
88531 4.1145154 2.2590957 0.055406 0.041147 0.001435
88549 4.2458853 2.2586365 -0.065728 0.208638 -0.168816
88567 4.5990316 2.2581774 -0.197130 0.116679 -0.104621
88579 4.1098700 2.2578715 -0.140879 0.281602 -0.235297
88581 6.0008129 2.2578205 -0.223570 0.131351 -0.116536
88591 2.0000903 2.2575657 -0.150455 0.222519 -0.193367
88597 5.0710167 2.2574128 0.080180 0.050307 0.013126
88599 28.026572 2.2573618 0.004797 0.037490 -0.026641
88609 2.0000903 2.2571071 -0.192155 0.114442 -0.103183
88617 12.643767 2.2569033 -0.223194 0.130899 -0.116050
88633 4.2925187 2.2564959 -0.136254 0.253773 -0.214235
88651 2.0000902 2.2560377 -0.219069 0.135667 -0.122482
88657 2.0000902 2.2558850 0.078900 0.072593 -0.024285
88663 2.0000902 2.2557324 -0.137735 0.280393 -0.233880
88681 2.0000902 2.2552745 0.072327 0.067736 -0.023146
88699 5.7811670 2.2548169 0.088503 0.052956 0.017889
88707 6.0008118 2.2546135 -0.167112 0.101223 -0.092676
88717 4.2283944 2.2543594 -0.163959 0.231277 -0.201661
88729 2.0000902 2.2540545 -0.210608 0.126650 -0.113742
88741 2.0000902 2.2537497 0.074021 0.072093 -0.026460
88743 6.0008114 2.2536989 -0.216873 0.137823 -0.125182
88747 2.0000901 2.2535973 -0.124602 0.254921 -0.213151
88753 21.643774 2.2534450 0.003609 0.007976 -0.004375
88761 6.0008113 2.2532419 -0.140353 0.284969 -0.237634
88771 2.0000901 2.2529880 -0.118416 0.093508 -0.089028
88777 5.7811640 2.2528358 -0.190675 0.111801 -0.099115
88789 2.0000901 2.2525313 -0.128004 0.251312 -0.211100
88797 6.0008109 2.2523283 0.178846 0.100198 0.053122
88801 2.0000901 2.2522269 -0.164945 0.226489 -0.198200
88807 2.0000901 2.2520747 0.055288 0.041135 0.001017
88813 2.0000901 2.2519226 -0.201512 0.160010 -0.147588
88819 2.0000901 2.2517705 -0.204191 0.155594 -0.143582
88831 4.1164054 2.2514663 -0.161929 0.229881 -0.200357
88833 6.0008106 2.2514156 -0.216044 0.131754 -0.118574
88843 2.0000901 2.2511622 -0.141010 0.217370 -0.188199
88851 28.026496 2.2509595 -0.035145 0.021840 -0.020390
88861 2.0000900 2.2507062 -0.111384 0.095110 -0.090318
88867 2.0000900 2.2505542 0.135486 0.077011 0.022933
88873 2.0000900 2.2504023 -0.163941 0.226264 -0.197897
88879 9.3362746 2.2502503 -0.046854 0.027975 -0.025311
88887 6.0008101 2.2500478 -0.060024 0.212386 -0.170294
88897 2.0000900 2.2497947 -0.102203 0.108444 -0.100725
88903 2.0000900 2.2496429 -0.203931 0.151233 -0.139582
88909 4.2668298 2.2494911 0.060575 0.046208 -0.004905
88921 9.3362732 2.2491875 -0.053316 0.037068 -0.034087
88923 6.0008098 2.2491369 0.085593 0.073966 -0.021860
88933 5.7811581 2.2488840 0.088936 0.053037 0.015432
88939 11.951155 2.2487323 -0.092658 0.071379 -0.068735
88951 2.0000899 2.2484289 0.063393 0.044496 0.002880
88959 17.363783 2.2482267 -0.155286 0.098043 -0.090016
88969 2.0000899 2.2479740 -0.116765 0.274974 -0.226233
88977 72.228919 2.2477719 -0.039107 0.033412 -0.030723
88993 2.0000899 2.2473678 0.060163 0.047067 -0.006691
88999 4.2924700 2.2472163 -0.166101 0.227254 -0.198860
89013 6.0008090 2.2468628 -0.148563 0.259248 -0.220179
89017 2.0000899 2.2467619 0.192234 0.104814 0.032460
89041 2.0000899 2.2461563 -0.163559 0.226468 -0.197983
89047 9.3362690 2.2460049 -0.033075 0.079381 -0.064951
89049 6.0008087 2.2459545 0.132551 0.075409 0.026496
89053 11.598274 2.2458536 -0.118080 0.298028 -0.242557
89071 2.0000898 2.2453997 -0.208484 0.125282 -0.112523
89083 2.0000898 2.2450973 -0.016244 0.178552 -0.136247
89101 2.0000898 2.2446437 0.058095 0.042517 0.000650
89103 28.026421 2.2445933 -0.056280 0.033005 -0.029260
89107 2.0000898 2.2444926 -0.221766 0.130022 -0.115258
89113 2.0000898 2.2443415 -0.221380 0.129813 -0.115093
89119 2.0000898 2.2441904 0.056188 0.041437 0.001188
89121 12.948458 2.2441400 -0.118706 0.076558 -0.072625
89137 2.0000898 2.2437372 -0.167414 0.228153 -0.199719
89139 13.307804 2.2436868 -0.161640 0.225694 -0.197073
89143 4.1902815 2.2435861 0.058513 0.042244 0.002213
89161 4.1308361 2.2431332 0.181326 0.099725 0.047554
89173 9.3362649 2.2428314 0.039068 0.022233 0.004593
89191 4.2283141 2.2423787 -0.194752 0.117083 -0.105665
89193 17.363703 2.2423284 -0.126275 0.216589 -0.184406
89203 2.0000897 2.2420771 0.087945 0.106976 -0.050147
89209 2.0000897 2.2419263 -0.072746 0.261504 -0.207944
89227 2.0000897 2.2414740 0.056941 0.042975 -0.002209
89269 2.0000896 2.2404194 0.099124 0.059689 0.018620
89281 11.731100 2.2401183 -0.163965 0.136221 -0.126141
89283 6.0008065 2.2400681 0.070151 0.066679 -0.023344
89293 2.0000896 2.2398172 -0.165562 0.228046 -0.199390
89299 9.3362607 2.2396667 -0.056100 0.032891 -0.029156
89311 10.770256 2.2393658 0.085919 0.053111 0.014321
89317 2.0000896 2.2392154 -0.100688 0.090591 -0.086034
89319 15.238900 2.2391652 -0.141279 0.217455 -0.187828
89323 5.7811433 2.2390650 -0.124635 0.077918 -0.072521
89329 2.0000896 2.2389146 0.177727 0.099268 0.051914
89337 12.681358 2.2387141 -0.215286 0.126488 -0.112414
89341 9.3362594 2.2386139 -0.032560 0.020531 -0.019311
89359 4.1202522 2.2381629 -0.191003 0.177892 -0.162518
89371 2.0000895 2.2378624 0.090839 0.056240 0.010743
89377 4.1442995 2.2377122 -0.167491 0.228900 -0.200255
89409 6.0008054 2.2369113 0.059436 0.046551 -0.006607
89413 2.0000895 2.2368112 0.088494 0.054765 0.014415
89427 17.363623 2.2364610 0.119395 0.068026 0.030644
89431 2.0000895 2.2363610 -0.147246 0.261222 -0.221372
89443 2.0000894 2.2360610 -0.199841 0.160899 -0.148301
89449 2.0000894 2.2359110 -0.217404 0.132985 -0.119639
89467 9.3362553 2.2354611 -0.000854 0.008075 -0.006065
89479 5.7811374 2.2351613 0.086791 0.051972 0.016991
89481 28.026310 2.2351114 -0.043908 0.026494 -0.024145
89491 2.0000894 2.2348616 -0.216951 0.133304 -0.120078
89497 4.5989646 2.2347118 0.070631 0.046641 0.007442
89499 6.0008046 2.2346618 -0.124421 0.079004 -0.074539
89509 23.785816 2.2344122 -0.043697 0.025629 -0.022728
89521 2.0000894 2.2341127 0.091981 0.076424 -0.020643
89527 2.0000894 2.2339629 -0.220108 0.129055 -0.114406
89533 2.0000894 2.2338132 -0.214518 0.126067 -0.112071
89553 6.0008041 2.2333144 0.055904 0.041946 -0.001129
89563 2.0000893 2.2330650 0.177243 0.098862 0.051365
89569 4.4187418 2.2329154 -0.206765 0.143105 -0.131520
89571 12.821041 2.2328655 -0.154230 0.223896 -0.194760
89589 6.0008038 2.2324169 -0.062789 0.052953 -0.051842
89593 9.3362511 2.2323173 -0.013086 0.060137 -0.047176
89599 2.0000893 2.2321678 -0.120386 0.287948 -0.236166
89611 2.0000893 2.2318689 -0.214080 0.136330 -0.123860
89643 6.0008033 2.2310721 -0.147503 0.239258 -0.205239
89647 4.1335316 2.2309726 0.055117 0.041008 0.000396
89653 2.0000892 2.2308233 -0.214935 0.131074 -0.117889
89659 2.0000892 2.2306740 -0.204343 0.151679 -0.139879
89671 2.0000892 2.2303755 -0.143945 0.286472 -0.239223
89689 2.0000892 2.2299279 0.069659 0.047821 0.001703
89701 4.1095878 2.2296295 -0.202522 0.139774 -0.128654
89707 4.1726612 2.2294804 0.177251 0.098781 0.051248
89713 12.785777 2.2293313 -0.128784 0.230748 -0.195083
89731 4.2923737 2.2288841 0.056004 0.041236 0.000791
89733 28.026236 2.2288344 0.102478 0.052826 0.024773
89737 5.0709614 2.2287351 -0.205270 0.122226 -0.109000
89751 6.0008023 2.2283874 -0.210535 0.123906 -0.110334
89761 9.3362457 2.2281392 -0.055590 0.032730 -0.029063
89767 2.0000891 2.2279902 -0.161255 0.231355 -0.201264
89779 2.0000891 2.2276924 -0.156177 0.095259 -0.087695
89791 5.7811258 2.2273947 0.108705 0.062561 0.015994
89797 2.0000891 2.2272459 -0.042371 0.212886 -0.166712
89803 9.3362443 2.2270971 -0.055628 0.032615 -0.028911
89809 2.0000891 2.2269483 -0.107888 0.224725 -0.188249
89821 2.0000891 2.2266508 -0.216212 0.132197 -0.118910
89823 12.774827 2.2266012 -0.076146 0.198399 -0.163419
89827 4.4187173 2.2265021 -0.169555 0.139159 -0.129138
89833 2.0000891 2.2263533 0.073110 0.076828 -0.031342
89839 2.0000891 2.2262047 -0.150929 0.231068 -0.199645
89841 6.0008015 2.2261551 -0.219051 0.128435 -0.113853
89851 5.0709559 2.2259073 -0.152186 0.231784 -0.199929
89863 4.2456799 2.2256101 -0.126542 0.080789 -0.076144
89869 13.509818 2.2254615 -0.181555 0.106521 -0.094503
89877 6.0008012 2.2252634 -0.211474 0.124386 -0.110682
89887 9.3362416 2.2250159 -0.031085 0.046170 -0.040385
89893 4.1116028 2.2248673 -0.104354 0.206742 -0.174571
89899 2.0000890 2.2247189 0.061242 0.043270 0.002708
89917 2.0000890 2.2242735 0.055050 0.041005 0.000128
89923 2.0000890 2.2241251 -0.113906 0.210192 -0.178673
89931 13.835006 2.2239272 0.196966 0.112105 0.016661
89949 6.0008006 2.2234822 -0.156928 0.226565 -0.197092
89959 2.0000889 2.2232350 0.054883 0.040978 -0.000074
89967 6.0008004 2.2230373 -0.117463 0.098560 -0.093335
89971 9.3362389 2.2229385 -0.051638 0.038593 -0.035589
89977 2.0000889 2.2227903 -0.162592 0.243161 -0.210227
89983 2.0000889 2.2226421 0.077711 0.089778 -0.040426
89989 2.0000889 2.2224939 -0.188899 0.148664 -0.137500
90001 2.0000889 2.2221975 0.064761 0.050430 -0.013465
90003 15.238603 2.2221482 -0.197631 0.129472 -0.117248
90007 2.0000889 2.2220494 -0.113969 0.185852 -0.157933
90019 2.0000889 2.2217532 -0.072561 0.180928 -0.148066
90021 13.521235 2.2217038 -0.164491 0.206787 -0.178933
90031 2.0000889 2.2214571 -0.127291 0.080463 -0.075694
90039 6.0007998 2.2212597 0.065975 0.052309 -0.015245
90043 4.1535144 2.2211610 0.066828 0.053267 -0.015956
90067 2.0000888 2.2205691 0.071246 0.061220 -0.022548
90073 2.0000888 2.2204212 -0.216512 0.127032 -0.112704
90097 20.362630 2.2198297 0.070451 0.038429 0.023400
90121 2.0000888 2.2192386 -0.163471 0.099048 -0.090679
90127 2.0000888 2.2190908 0.063207 0.047696 -0.010371
90129 17.363387 2.2190416 -0.186556 0.109387 -0.096969
90139 20.156869 2.2187954 -0.029405 0.057507 -0.047401
90147 12.579383 2.2185985 -0.168738 0.208629 -0.180832
90163 2.0000887 2.2182048 -0.217879 0.127746 -0.113242
90169 4.4922218 2.2180572 0.063277 0.045447 -0.006148
90181 27.072235 2.2177621 -0.025593 0.015060 -0.013406
90187 2.0000887 2.2176145 -0.078234 0.172821 -0.143345
90199 2.0000887 2.2173195 -0.182303 0.115278 -0.105245
90217 2.0000887 2.2168771 -0.146510 0.256940 -0.212722
90223 9.3362308 2.2167297 -0.032978 0.067540 -0.054993
90237 28.026089 2.2163857 -0.054785 0.032144 -0.028520
90247 2.0000886 2.2161401 -0.217574 0.127569 -0.113084
90271 2.0000886 2.2155510 -0.156347 0.236194 -0.199333
90273 6.0007977 2.2155019 -0.111983 0.192832 -0.162560
90289 2.0000886 2.2151093 -0.217425 0.127477 -0.113002
90291 6.0007975 2.2150602 0.175667 0.097557 0.049857
90301 4.2456128 2.2148149 -0.122405 0.245275 -0.200913
90309 6.0007974 2.2146187 0.068986 0.058195 -0.020540
90313 2.0000886 2.2145206 -0.138583 0.221386 -0.186464
90319 4.1234492 2.2143735 0.054864 0.040822 -0.000243
90327 6.0007972 2.2141774 -0.147986 0.255127 -0.211633
90331 4.1806843 2.2140793 -0.126236 0.079909 -0.075197
90337 5.7811055 2.2139323 0.093475 0.054821 0.018992
90349 9.3362267 2.2136382 -0.000744 0.008128 -0.006131
90361 4.1725137 2.2133443 0.055855 0.041231 -0.001328
90363 81.878355 2.2132953 -0.020936 0.012600 -0.011468
90373 2.0000885 2.2130504 -0.180301 0.138710 -0.127021
90379 2.0000885 2.2129034 0.156638 0.086473 0.007794
90391 21.171951 2.2126097 -0.025477 0.020464 -0.019515
90397 2.0000885 2.2124628 -0.169423 0.209333 -0.181386
90399 6.0007966 2.2124139 -0.119196 0.266209 -0.215002
90403 2.0000885 2.2123160 0.060835 0.042963 0.002175
90417 6.0007964 2.2119734 0.134158 0.073338 0.019438
90421 5.0709288 2.2118756 0.188360 0.103753 0.056349
90427 4.5988989 2.2117288 -0.165034 0.207174 -0.179132
90433 9.3362240 2.2115821 -0.055043 0.032280 -0.028617
90439 2.0000885 2.2114353 -0.162725 0.218008 -0.186990
90463 4.2922790 2.2108486 0.138154 0.077718 0.033117
90469 2.0000884 2.2107020 -0.138961 0.197285 -0.169249
90481 2.0000884 2.2104088 -0.144888 0.199198 -0.171329
90489 66.201372 2.2102134 -0.049341 0.029323 -0.026148
90493 5.7810998 2.2101157 -0.126576 0.077854 -0.072033
90499 2.0000884 2.2099692 -0.111054 0.104622 -0.097441
90507 6.0007956 2.2097738 -0.212573 0.131608 -0.118223
90511 2.0000884 2.2096762 -0.163696 0.209141 -0.180634
90517 20.271997 2.2095297 -0.053775 0.031632 -0.028079
90523 2.0000884 2.2093833 -0.143110 0.202515 -0.173506
90529 2.0000884 2.2092368 0.071095 0.063179 -0.024672
90543 6.0007953 2.2088952 0.066396 0.045761 -0.002640
90547 2.0000884 2.2087976 0.069860 0.047169 -0.002245
90561 6.0007951 2.2084562 0.086371 0.074388 -0.027896
90571 5.7810969 2.2082123 0.170203 0.087878 0.032341
90579 12.639665 2.2080173 -0.169293 0.209696 -0.181589
90583 2.0000883 2.2079198 -0.215730 0.126746 -0.112447
90589 4.1332284 2.2077736 0.054773 0.040698 -0.000398
90613 10.847796 2.2071888 0.090675 0.085468 -0.035900
90619 2.0000883 2.2070427 -0.201871 0.119360 -0.106665
90631 2.0000883 2.2067504 0.085964 0.053142 0.012158
90633 6.0007945 2.2067018 -0.170642 0.134066 -0.123079
90649 14.798327 2.2063123 -0.111194 0.182450 -0.152925
90669 6.0007942 2.2058256 0.187909 0.103523 0.054315
90679 2.0000882 2.2055823 -0.162409 0.226465 -0.193023
90687 37.580730 2.2053878 0.072680 0.046074 0.008863
90697 2.0000882 2.2051446 0.056033 0.041377 -0.002485
90703 2.0000882 2.2049987 -0.191348 0.113603 -0.102078
90709 2.0000882 2.2048529 -0.215881 0.126573 -0.112203
90723 6.0007937 2.2045126 -0.205565 0.140153 -0.127289
90727 27.071575 2.2044154 -0.011186 0.047575 -0.035991
90751 4.1363735 2.2038325 -0.212464 0.130298 -0.116819
90759 6.0007934 2.2036382 -0.060870 0.049098 -0.048225
90769 9.3362133 2.2033954 -0.034728 0.073071 -0.059095
90777 6.0007933 2.2032013 -0.128914 0.193295 -0.165087
90787 2.0000881 2.2029586 -0.213815 0.128669 -0.114873
90793 2.0000881 2.2028130 -0.201710 0.119496 -0.106820
90811 9.3362120 2.2023764 0.035318 0.019922 0.008696
90813 6.0007929 2.2023279 0.054514 0.040555 -0.000648
90823 2.0000881 2.2020854 0.054510 0.040551 -0.000655
90829 4.2922323 2.2019399 -0.181608 0.108416 -0.097921
90841 2.0000881 2.2016490 0.122347 0.091085 -0.025261
90847 2.0000881 2.2015036 -0.149951 0.257300 -0.213348
90853 9.3362107 2.2013582 -0.054666 0.032051 -0.028412
90859 4.4186211 2.2012129 -0.165789 0.211726 -0.182572
90867 28.025908 2.2010191 -0.039547 0.061866 -0.051914
90877 5.0709074 2.2007769 -0.112431 0.072166 -0.068262
90883 5.7810855 2.2006316 0.087539 0.051782 0.016262
90889 4.1899296 2.2004863 -0.056835 0.167025 -0.135474
90901 2.0000880 2.2001958 -0.164558 0.223611 -0.191171
90903 12.574333 2.2001474 -0.046794 0.163805 -0.131374
90907 2.0000880 2.2000506 0.060411 0.043189 -0.002956
90913 4.1125474 2.1999054 -0.196592 0.155133 -0.140807
90921 6.0007920 2.1997118 0.054922 0.040734 -0.001438
90931 2.0000880 2.1994699 -0.168554 0.212943 -0.183847
90939 6.0007918 2.1992764 0.067624 0.045373 0.004678
90943 4.1180959 2.1991797 -0.140251 0.198163 -0.169950
90949 4.1805541 2.1990346 0.127534 0.072028 0.027727
90957 6.0007917 2.1988412 -0.111417 0.188483 -0.159286
90961 5.7810827 2.1987445 -0.173230 0.102183 -0.091194
90991 5.0709021 2.1980196 0.079323 0.049185 0.002752
90997 2.0000879 2.1978747 -0.192367 0.144924 -0.132102
91009 2.0000879 2.1975849 0.054514 0.040507 -0.000923
91021 9.3362053 2.1972951 -0.054490 0.031994 -0.028374
91029 15.238167 2.1971020 -0.133360 0.263505 -0.214594
91033 2.0000879 2.1970055 0.266104 0.144654 0.086299
91063 9.3362040 2.1962817 0.006249 0.008322 -0.003324
91081 2.0000878 2.1958477 -0.199684 0.148594 -0.135124
91083 12.678150 2.1957994 -0.170083 0.210798 -0.182384
91087 4.2280012 2.1957030 -0.181260 0.108228 -0.097753
91099 2.0000878 2.1954138 -0.157588 0.224026 -0.190621
91101 6.0007904 2.1953656 -0.146090 0.122458 -0.113079
91117 13.061263 2.1949801 0.089926 0.051747 0.012642
91119 28.025836 2.1949319 -0.038800 0.034804 -0.031775
91129 2.0000878 2.1946910 -0.181021 0.108140 -0.097715
91141 2.0000878 2.1944021 -0.156323 0.241726 -0.203119
91153 2.0000878 2.1941132 -0.150452 0.258325 -0.214087
91159 2.0000878 2.1939688 0.069490 0.063285 -0.025617
91173 6.0007898 2.1936319 0.082032 0.051202 0.010221
91177 4.2454805 2.1935357 0.131071 0.074198 0.030687
91183 2.0000877 2.1933913 -0.152956 0.245483 -0.205340
91207 4.1132871 2.1928141 -0.212648 0.125236 -0.111213
91209 6.0007895 2.1927661 -0.170576 0.211512 -0.182958
91219 5.0708915 2.1925257 0.067157 0.043986 0.005689
91231 9.3361987 2.1922373 -0.036202 0.071519 -0.058221
91237 2.0000877 2.1920931 -0.151577 0.258985 -0.214696
91243 2.0000877 2.1919490 0.059920 0.045847 -0.010230
91249 2.0000877 2.1918048 -0.213907 0.125529 -0.111308
91279 4.4921320 2.1910845 -0.077452 0.177304 -0.146033
91281 6.0007889 2.1910365 -0.170871 0.211468 -0.182942
91291 2.0000876 2.1907965 -0.160221 0.097297 -0.089120
91297 2.0000876 2.1906525 -0.205137 0.138274 -0.125457
91299 17.363001 2.1906045 0.156660 0.086087 0.044372
91303 2.0000876 2.1905085 0.068683 0.045628 0.003190
91309 2.0000876 2.1903646 -0.151861 0.259290 -0.214938
91317 12.945880 2.1901727 0.060763 0.045773 -0.009521
91327 4.1086930 2.1899329 0.062711 0.043339 0.002416
91339 4.1108973 2.1896452 -0.213427 0.125143 -0.110942
91351 5.7810686 2.1893575 -0.108513 0.198626 -0.164479
91353 13.520258 2.1893096 -0.209911 0.123113 -0.109175
91357 21.637682 2.1892137 0.040154 0.021355 0.008776
91363 4.1153114 2.1890700 -0.169852 0.214190 -0.184812
91369 2.0000876 2.1889262 0.095304 0.059042 -0.002230
91371 72.194370 2.1888783 0.067993 0.036778 0.023259
91381 2.0000875 2.1886388 -0.213207 0.125644 -0.111546
91387 2.0000875 2.1884951 0.072220 0.070183 -0.030823
91393 2.0000875 2.1883514 -0.152157 0.259740 -0.215281
91407 6.0007878 2.1880162 -0.157369 0.239243 -0.201437
91411 2.0000875 2.1879205 0.100131 0.060603 -0.000238
91423 2.0000875 2.1876333 -0.124173 0.078927 -0.074312
91441 9.3361922 2.1872027 -0.045817 0.031218 -0.028622
91447 5.0708810 2.1870592 -0.144141 0.203197 -0.173337
91453 2.0000875 2.1869157 0.054249 0.040279 -0.001139
91459 2.0000875 2.1867722 -0.209966 0.129779 -0.116518
91461 13.305837 2.1867244 -0.046779 0.165008 -0.132033
91479 6.0007872 2.1862941 -0.206439 0.121876 -0.108534
91497 28.025729 2.1858640 -0.029473 0.064503 -0.052266
91501 4.4921143 2.1857685 -0.088006 0.061056 -0.059150
91507 5.7810629 2.1856251 -0.181216 0.106404 -0.094411
91513 2.0000874 2.1854818 0.173023 0.095239 0.047507
91533 17.362925 2.1850043 -0.133498 0.215317 -0.179736
91543 4.5988219 2.1847656 -0.194337 0.146647 -0.133265
91551 6.0007865 2.1845747 0.055423 0.041039 -0.003339
91561 11.422815 2.1843361 -0.156948 0.204949 -0.175960
91567 20.052449 2.1841930 -0.049355 0.038382 -0.034847
91573 2.0000874 2.1840499 -0.171316 0.212157 -0.183442
91587 6.0007862 2.1837160 -0.168246 0.218828 -0.187991
91591 2.0000873 2.1836207 -0.096838 0.065529 -0.063103
91621 2.0000873 2.1829057 0.068115 0.062477 -0.025526
91623 28.025694 2.1828580 -0.053979 0.031648 -0.028054
91633 4.4185503 2.1826198 -0.131242 0.082317 -0.076954
91639 2.0000873 2.1824769 0.076250 0.057442 -0.015405
91651 9.3361856 2.1821911 -0.041650 0.026015 -0.023878
91657 4.1360995 2.1820483 -0.070567 0.210937 -0.168202
91659 6.0007856 2.1820007 -0.171435 0.212356 -0.183585
91677 6.0007855 2.1815723 0.067436 0.061639 -0.025042
91687 4.1082546 2.1813343 -0.121801 0.194976 -0.165199
91693 9.3361843 2.1811916 -0.053907 0.031626 -0.028040
91711 2.0000872 2.1807635 -0.202738 0.137080 -0.124438
91713 15.237882 2.1807159 -0.151487 0.206792 -0.176745
91731 6.0007850 2.1802880 -0.178957 0.149447 -0.135809
91741 5.7810546 2.1800504 -0.140875 0.197655 -0.168021
91753 2.0000872 2.1797652 -0.199271 0.135315 -0.123016
91771 2.0000872 2.1793377 -0.127460 0.195001 -0.165954
91789 5.0708653 2.1789103 0.077465 0.050156 -0.003689
91801 2.0000871 2.1786255 -0.207594 0.131376 -0.118404
91807 2.0000871 2.1784831 0.054238 0.040181 -0.001355
91813 2.0000871 2.1783408 -0.056166 0.169058 -0.136635
91819 27.070278 2.1781984 -0.022504 0.013510 -0.012190
91821 12.599362 2.1781510 0.057639 0.041404 -0.000863
91837 2.0000871 2.1777715 -0.211951 0.124267 -0.110157
91857 12.874593 2.1772973 -0.211001 0.123715 -0.109668
91867 2.0000871 2.1770603 -0.160928 0.241722 -0.203577
91873 2.0000871 2.1769181 0.101002 0.059391 0.017652
91879 4.1435932 2.1767760 -0.206076 0.133034 -0.120207
91891 4.4185269 2.1764917 0.178021 0.097471 0.049398
91893 6.0007836 2.1764443 -0.194641 0.118616 -0.106844
91897 5.7810490 2.1763496 -0.141263 0.197764 -0.168122
91903 23.782112 2.1762075 0.046773 0.025335 0.014411
91909 2.0000870 2.1760655 -0.153655 0.208747 -0.179001
91911 6.0007835 2.1760181 -0.170881 0.215783 -0.185993
91921 2.0000870 2.1757814 -0.188761 0.112077 -0.100654
91929 6.0007833 2.1755920 0.208645 0.112818 0.060410
91939 2.0000870 2.1753554 -0.142374 0.296474 -0.239465
91947 6.0007832 2.1751661 0.083240 0.051432 0.010402
91951 2.0000870 2.1750715 -0.171961 0.213161 -0.184178
91957 2.0000870 2.1749296 0.094845 0.056305 0.013777
91969 2.0000870 2.1746458 -0.112775 0.076163 -0.072538
91983 6.0007829 2.1743148 -0.144864 0.089395 -0.082731
92001 81.860527 2.1738894 -0.025781 0.015116 -0.013399
92019 13.519780 2.1734642 -0.168576 0.123956 -0.114000
92029 9.3361739 2.1732280 -0.049232 0.039999 -0.036213
92041 2.0000869 2.1729447 0.054341 0.040264 -0.002267
92053 12.751268 2.1726614 -0.171797 0.119190 -0.108258
92077 2.0000869 2.1720951 -0.146306 0.207831 -0.177450
92083 2.0000869 2.1719536 0.077034 0.048754 0.007758
92091 6.0007819 2.1717649 -0.151179 0.273227 -0.224514
92101 4.5987842 2.1715291 0.061806 0.044267 -0.006191
92107 2.0000869 2.1713876 -0.169756 0.213753 -0.184359
